Device Id	Operator	Recipe
AD005-1_ITO+SnO2+PVSK+C6Br+Spiro+Carbon (Air Quench) 	Unknown	Jacob PVSKT _ 0.077cm^2 (nature recipe).IV

Sample Area	Irradiance	Pre sweep delay	Bias Direction	Max Reverse Bias	Max Forward Bias	Num Sweep Points	Dwell Time	Current Limit	PVIV 10A I-AMP	Average	Dark Current	Rshunt V-Lo	Rshunt V-Hi
0.077170	1.0000	0.2000	0	-0.1000	1.2000	65	10	130	0	1	0	-0.6000	-0.1000

Voc V	Isc A	Jsc mA/cm2	Imax A	Vmax V	Pmax mW	Fill Factor	Efficiency	R at Voc	R at Isc	Power W	RShunt ohms	Cell Temp start	Cell Temp end	Exposure	Time	Date
1.03876875	0.00166138	21.52881594	0.00146351	0.80298026	1.17517308	68.0949	15.2284	93.942446	23111.872	0.00151936	NaN	NaN	NaN	5.750	20:48:16	04/18/2024

Vmeas	Imeas
1.20000000	-0.00201201
1.17970000	-0.00173365
1.15935000	-0.00145841
1.13905000	-0.00119172
1.11875000	-0.00092772
1.09845000	-0.00067737
1.07810000	-0.00043465
1.05780000	-0.00020159
1.03750000	0.00002007
1.01720000	0.00023069
0.99685000	0.00042911
0.97655000	0.00061174
0.95625000	0.00077800
0.93595000	0.00092707
0.91560000	0.00104964
0.89530000	0.00116355
0.87500000	0.00125738
0.85470000	0.00133385
0.83435000	0.00139369
0.81405000	0.00144211
0.79375000	0.00147931
0.77345000	0.00150871
0.75310000	0.00153146
0.73280000	0.00154868
0.71250000	0.00156263
0.69220000	0.00157427
0.67185000	0.00158274
0.65155000	0.00159108
0.63125000	0.00159797
0.61095000	0.00160385
0.59060000	0.00160885
0.57030000	0.00161340
0.55000000	0.00161776
0.52970000	0.00162059
0.50935000	0.00162417
0.48905000	0.00162771
0.46875000	0.00163050
0.44845000	0.00163204
0.42810000	0.00163514
0.40780000	0.00163750
0.38750000	0.00163931
0.36720000	0.00164116
0.34690000	0.00164285
0.32655000	0.00164369
0.30625000	0.00164625
0.28595000	0.00164803
0.26565000	0.00164889
0.24530000	0.00165035
0.22500000	0.00165212
0.20470000	0.00165304
0.18440000	0.00165384
0.16405000	0.00165471
0.14375000	0.00165604
0.12345000	0.00165714
0.10315000	0.00165799
0.08280000	0.00165890
0.06250000	0.00165943
0.04220000	0.00166013
0.02190000	0.00166094
0.00155000	0.00166164
-0.01875000	0.00166237
-0.03905000	0.00166266
-0.05935000	0.00166270
-0.07970000	0.00166366
-0.10000000	0.00166442
