Vmeas,Imeas,name,substrate,position
1.044,-6.705e-05,A3-3,3,3
1.031,2.33e-06,A3-3,3,3
1.018,6.59e-05,A3-3,3,3
1.005,0.0001232,A3-3,3,3
0.992,0.00017918,A3-3,3,3
0.979,0.00022972,A3-3,3,3
0.966,0.00027593,A3-3,3,3
0.953,0.00031799,A3-3,3,3
0.94,0.00035665,A3-3,3,3
0.927,0.00039331,A3-3,3,3
0.914,0.00042753,A3-3,3,3
0.901,0.00045983,A3-3,3,3
0.888,0.000491,A3-3,3,3
0.875,0.00052092,A3-3,3,3
0.862,0.00055003,A3-3,3,3
0.849,0.0005787,A3-3,3,3
0.836,0.00060673,A3-3,3,3
0.823,0.00063512,A3-3,3,3
0.81,0.00066245,A3-3,3,3
0.797,0.00068993,A3-3,3,3
0.784,0.00071684,A3-3,3,3
0.771,0.00074379,A3-3,3,3
0.758,0.00077058,A3-3,3,3
0.745,0.00079612,A3-3,3,3
0.732,0.00082375,A3-3,3,3
0.719,0.00085026,A3-3,3,3
0.706,0.00087656,A3-3,3,3
0.693,0.00090266,A3-3,3,3
0.68,0.00092876,A3-3,3,3
0.667,0.00095499,A3-3,3,3
0.654,0.00098071,A3-3,3,3
0.641,0.00100619,A3-3,3,3
0.628,0.00103208,A3-3,3,3
0.615,0.00105019,A3-3,3,3
0.602,0.00108198,A3-3,3,3
0.589,0.00109493,A3-3,3,3
0.576,0.00111851,A3-3,3,3
0.563,0.00114276,A3-3,3,3
0.55,0.00116647,A3-3,3,3
0.537,0.00119064,A3-3,3,3
0.524,0.00121392,A3-3,3,3
0.511,0.00123688,A3-3,3,3
0.498,0.00125989,A3-3,3,3
0.485,0.00128229,A3-3,3,3
0.472,0.00130441,A3-3,3,3
0.459,0.00132569,A3-3,3,3
0.446,0.00134664,A3-3,3,3
0.433,0.00136688,A3-3,3,3
0.42,0.00138703,A3-3,3,3
0.407,0.00140673,A3-3,3,3
0.394,0.00142511,A3-3,3,3
0.381,0.00144288,A3-3,3,3
0.368,0.00145973,A3-3,3,3
0.355,0.0014758,A3-3,3,3
0.342,0.00149088,A3-3,3,3
0.329,0.00150492,A3-3,3,3
0.316,0.00151853,A3-3,3,3
0.303,0.0015307,A3-3,3,3
0.29,0.00154211,A3-3,3,3
0.277,0.00155236,A3-3,3,3
0.264,0.00156208,A3-3,3,3
0.251,0.00157101,A3-3,3,3
0.238,0.00157862,A3-3,3,3
0.225,0.00158553,A3-3,3,3
0.212,0.00159224,A3-3,3,3
0.199,0.00159769,A3-3,3,3
0.186,0.0016026,A3-3,3,3
0.173,0.00160687,A3-3,3,3
0.16,0.00161137,A3-3,3,3
0.147,0.00161541,A3-3,3,3
0.134,0.0016183,A3-3,3,3
0.121,0.00162139,A3-3,3,3
0.108,0.00162378,A3-3,3,3
0.095,0.0016266,A3-3,3,3
0.082,0.00162906,A3-3,3,3
0.069,0.0016312,A3-3,3,3
0.056,0.00163264,A3-3,3,3
0.043,0.00163458,A3-3,3,3
0.03,0.001636,A3-3,3,3
0.017,0.00163783,A3-3,3,3
0.004,0.00163964,A3-3,3,3
-0.009,0.00164022,A3-3,3,3
-0.022,0.00164136,A3-3,3,3
-0.035,0.00164289,A3-3,3,3
-0.048,0.00164423,A3-3,3,3
-0.061,0.00164551,A3-3,3,3
-0.074,0.00164601,A3-3,3,3
-0.087,0.00164735,A3-3,3,3
-0.1,0.00164832,A3-3,3,3
1.2,-0.0007985,A3-4,3,4
1.187,-0.0007328,A3-4,3,4
1.174,-0.00066351,A3-4,3,4
1.161,-0.00059224,A3-4,3,4
1.148,-0.00052058,A3-4,3,4
1.135,-0.00044974,A3-4,3,4
1.122,-0.00037996,A3-4,3,4
1.109,-0.00031216,A3-4,3,4
1.096,-0.00024641,A3-4,3,4
1.083,-0.00018281,A3-4,3,4
1.07,-0.00012146,A3-4,3,4
1.057,-6.188e-05,A3-4,3,4
1.044,-6.13e-06,A3-4,3,4
1.031,4.721e-05,A3-4,3,4
1.018,0.00010037,A3-4,3,4
1.005,0.00014684,A3-4,3,4
0.992,0.00019743,A3-4,3,4
0.979,0.0002451,A3-4,3,4
0.966,0.00029066,A3-4,3,4
0.953,0.00033411,A3-4,3,4
0.94,0.0003757,A3-4,3,4
0.927,0.00041574,A3-4,3,4
0.914,0.00045421,A3-4,3,4
0.901,0.00049151,A3-4,3,4
0.888,0.00052732,A3-4,3,4
0.875,0.00056221,A3-4,3,4
0.862,0.00059603,A3-4,3,4
0.849,0.00062905,A3-4,3,4
0.836,0.00066134,A3-4,3,4
0.823,0.00069312,A3-4,3,4
0.81,0.00072395,A3-4,3,4
0.797,0.00075417,A3-4,3,4
0.784,0.00078407,A3-4,3,4
0.771,0.00081311,A3-4,3,4
0.758,0.00084156,A3-4,3,4
0.745,0.00086996,A3-4,3,4
0.732,0.00089758,A3-4,3,4
0.719,0.00092504,A3-4,3,4
0.706,0.00095122,A3-4,3,4
0.693,0.00097701,A3-4,3,4
0.68,0.00100262,A3-4,3,4
0.667,0.00102731,A3-4,3,4
0.654,0.00105001,A3-4,3,4
0.641,0.0010643,A3-4,3,4
0.628,0.00108535,A3-4,3,4
0.615,0.00110932,A3-4,3,4
0.602,0.00113242,A3-4,3,4
0.589,0.00115492,A3-4,3,4
0.576,0.00117688,A3-4,3,4
0.563,0.00119829,A3-4,3,4
0.55,0.00121834,A3-4,3,4
0.537,0.00123718,A3-4,3,4
0.524,0.0012566,A3-4,3,4
0.511,0.00127525,A3-4,3,4
0.498,0.00129283,A3-4,3,4
0.485,0.0013096,A3-4,3,4
0.472,0.00132562,A3-4,3,4
0.459,0.00134061,A3-4,3,4
0.446,0.00135498,A3-4,3,4
0.433,0.00136789,A3-4,3,4
0.42,0.00138148,A3-4,3,4
0.407,0.00139321,A3-4,3,4
0.394,0.00140445,A3-4,3,4
0.381,0.00141507,A3-4,3,4
0.368,0.0014249,A3-4,3,4
0.355,0.00143398,A3-4,3,4
0.342,0.00144247,A3-4,3,4
0.329,0.00145002,A3-4,3,4
0.316,0.00145732,A3-4,3,4
0.303,0.00146369,A3-4,3,4
0.29,0.00146934,A3-4,3,4
0.277,0.00147565,A3-4,3,4
0.264,0.00148059,A3-4,3,4
0.251,0.0014849,A3-4,3,4
0.238,0.00148955,A3-4,3,4
0.225,0.00149408,A3-4,3,4
0.212,0.00149697,A3-4,3,4
0.199,0.00150109,A3-4,3,4
0.186,0.00150407,A3-4,3,4
0.173,0.00150753,A3-4,3,4
0.16,0.00151046,A3-4,3,4
0.147,0.00151246,A3-4,3,4
0.134,0.00151526,A3-4,3,4
0.121,0.00151731,A3-4,3,4
0.108,0.0015194,A3-4,3,4
0.095,0.00152144,A3-4,3,4
0.082,0.0015233,A3-4,3,4
0.069,0.00152611,A3-4,3,4
0.056,0.00152709,A3-4,3,4
0.043,0.00152952,A3-4,3,4
0.03,0.00153087,A3-4,3,4
0.017,0.00153194,A3-4,3,4
0.004,0.00153369,A3-4,3,4
-0.009,0.0015347,A3-4,3,4
-0.022,0.00153616,A3-4,3,4
-0.035,0.00153781,A3-4,3,4
-0.048,0.00153896,A3-4,3,4
-0.061,0.00153979,A3-4,3,4
-0.074,0.00154123,A3-4,3,4
-0.087,0.00154227,A3-4,3,4
-0.1,0.00154296,A3-4,3,4
1.2,-0.00066254,A3-5,3,5
1.187,-0.00059426,A3-5,3,5
1.174,-0.00052462,A3-5,3,5
1.161,-0.00045471,A3-5,3,5
1.148,-0.00038564,A3-5,3,5
1.135,-0.00031803,A3-5,3,5
1.122,-0.00025183,A3-5,3,5
1.109,-0.00018772,A3-5,3,5
1.096,-0.00012568,A3-5,3,5
1.083,-6.576e-05,A3-5,3,5
1.07,-8.26e-06,A3-5,3,5
1.057,4.743e-05,A3-5,3,5
1.044,0.0001025,A3-5,3,5
1.031,0.0001529,A3-5,3,5
1.018,0.00020493,A3-5,3,5
1.005,0.00025433,A3-5,3,5
0.992,0.0003014,A3-5,3,5
0.979,0.0003466,A3-5,3,5
0.966,0.00038972,A3-5,3,5
0.953,0.00043123,A3-5,3,5
0.94,0.00047128,A3-5,3,5
0.927,0.00050968,A3-5,3,5
0.914,0.00054709,A3-5,3,5
0.901,0.00058306,A3-5,3,5
0.888,0.00061773,A3-5,3,5
0.875,0.00065181,A3-5,3,5
0.862,0.00068396,A3-5,3,5
0.849,0.00071618,A3-5,3,5
0.836,0.00074745,A3-5,3,5
0.823,0.00077791,A3-5,3,5
0.81,0.00080783,A3-5,3,5
0.797,0.00083685,A3-5,3,5
0.784,0.00086508,A3-5,3,5
0.771,0.00089306,A3-5,3,5
0.758,0.00092037,A3-5,3,5
0.745,0.0009476,A3-5,3,5
0.732,0.00097377,A3-5,3,5
0.719,0.00099958,A3-5,3,5
0.706,0.00102445,A3-5,3,5
0.693,0.00104908,A3-5,3,5
0.68,0.00106437,A3-5,3,5
0.667,0.00108557,A3-5,3,5
0.654,0.0011091,A3-5,3,5
0.641,0.00113296,A3-5,3,5
0.628,0.00115486,A3-5,3,5
0.615,0.00117597,A3-5,3,5
0.602,0.00119753,A3-5,3,5
0.589,0.00121781,A3-5,3,5
0.576,0.00123771,A3-5,3,5
0.563,0.00125658,A3-5,3,5
0.55,0.00127522,A3-5,3,5
0.537,0.00129253,A3-5,3,5
0.524,0.00131068,A3-5,3,5
0.511,0.00132746,A3-5,3,5
0.498,0.00134518,A3-5,3,5
0.485,0.00136067,A3-5,3,5
0.472,0.00137611,A3-5,3,5
0.459,0.00139035,A3-5,3,5
0.446,0.0014045,A3-5,3,5
0.433,0.00141721,A3-5,3,5
0.42,0.00143062,A3-5,3,5
0.407,0.00144346,A3-5,3,5
0.394,0.00145529,A3-5,3,5
0.381,0.00146579,A3-5,3,5
0.368,0.00147583,A3-5,3,5
0.355,0.0014852,A3-5,3,5
0.342,0.0014944,A3-5,3,5
0.329,0.00150285,A3-5,3,5
0.316,0.00151056,A3-5,3,5
0.303,0.00151751,A3-5,3,5
0.29,0.00152438,A3-5,3,5
0.277,0.00153158,A3-5,3,5
0.264,0.00153759,A3-5,3,5
0.251,0.00154361,A3-5,3,5
0.238,0.00154949,A3-5,3,5
0.225,0.00155411,A3-5,3,5
0.212,0.00155967,A3-5,3,5
0.199,0.00156368,A3-5,3,5
0.186,0.0015675,A3-5,3,5
0.173,0.0015707,A3-5,3,5
0.16,0.00157416,A3-5,3,5
0.147,0.00157744,A3-5,3,5
0.134,0.00158004,A3-5,3,5
0.121,0.00158211,A3-5,3,5
0.108,0.00158515,A3-5,3,5
0.095,0.00158744,A3-5,3,5
0.082,0.00158979,A3-5,3,5
0.069,0.00159175,A3-5,3,5
0.056,0.00159454,A3-5,3,5
0.043,0.00159672,A3-5,3,5
0.03,0.00159717,A3-5,3,5
0.017,0.00159944,A3-5,3,5
0.004,0.00160058,A3-5,3,5
-0.009,0.00160343,A3-5,3,5
-0.022,0.00160307,A3-5,3,5
-0.035,0.00160343,A3-5,3,5
-0.048,0.00160422,A3-5,3,5
-0.061,0.00160572,A3-5,3,5
-0.074,0.00160676,A3-5,3,5
-0.087,0.00160725,A3-5,3,5
-0.1,0.00160679,A3-5,3,5
1.2,-0.0015058,A4-1,4,1
1.187,-0.00143475,A4-1,4,1
1.174,-0.00137727,A4-1,4,1
1.161,-0.00131285,A4-1,4,1
1.148,-0.00125297,A4-1,4,1
1.135,-0.00119733,A4-1,4,1
1.122,-0.00114291,A4-1,4,1
1.109,-0.00109488,A4-1,4,1
1.096,-0.00105114,A4-1,4,1
1.083,-0.00101121,A4-1,4,1
1.07,-0.00097141,A4-1,4,1
1.057,-0.00093875,A4-1,4,1
1.044,-0.00090845,A4-1,4,1
1.031,-0.00087773,A4-1,4,1
1.018,-0.00084904,A4-1,4,1
1.005,-0.0008238,A4-1,4,1
0.992,-0.00079682,A4-1,4,1
0.979,-0.0007709,A4-1,4,1
0.966,-0.00076653,A4-1,4,1
0.953,-0.00078395,A4-1,4,1
0.94,-0.00070519,A4-1,4,1
0.927,-0.0007621,A4-1,4,1
0.914,-0.00076303,A4-1,4,1
0.901,-0.00075165,A4-1,4,1
0.888,-0.00072754,A4-1,4,1
0.875,-0.00070049,A4-1,4,1
0.862,-0.00067746,A4-1,4,1
0.849,-0.00064539,A4-1,4,1
0.836,-0.00060914,A4-1,4,1
0.823,-0.00057934,A4-1,4,1
0.81,-0.00054322,A4-1,4,1
0.797,-0.00050392,A4-1,4,1
0.784,-0.00046593,A4-1,4,1
0.771,-0.00042743,A4-1,4,1
0.758,-0.00038417,A4-1,4,1
0.745,-0.00034255,A4-1,4,1
0.732,-0.00030775,A4-1,4,1
0.719,-0.00014755,A4-1,4,1
0.706,-0.00010235,A4-1,4,1
0.693,-0.00031149,A4-1,4,1
0.68,-0.00026116,A4-1,4,1
0.667,-0.00021479,A4-1,4,1
0.654,-0.00017068,A4-1,4,1
0.641,-0.00012294,A4-1,4,1
0.628,-8.271e-05,A4-1,4,1
0.615,-4.52e-05,A4-1,4,1
0.602,-5.218e-05,A4-1,4,1
0.589,-4.38e-06,A4-1,4,1
0.576,3.204e-05,A4-1,4,1
0.563,8.041e-05,A4-1,4,1
0.55,0.00010089,A4-1,4,1
0.537,0.00014895,A4-1,4,1
0.524,0.00019239,A4-1,4,1
0.511,0.00023094,A4-1,4,1
0.498,0.00026741,A4-1,4,1
0.485,0.00030505,A4-1,4,1
0.472,0.00033775,A4-1,4,1
0.459,0.00037326,A4-1,4,1
0.446,0.00040878,A4-1,4,1
0.433,0.00045004,A4-1,4,1
0.42,0.00047477,A4-1,4,1
0.407,0.0005035,A4-1,4,1
0.394,0.00053382,A4-1,4,1
0.381,0.00056836,A4-1,4,1
0.368,0.00060386,A4-1,4,1
0.355,0.00062367,A4-1,4,1
0.342,0.00065151,A4-1,4,1
0.329,0.00068092,A4-1,4,1
0.316,0.00071163,A4-1,4,1
0.303,0.00073665,A4-1,4,1
0.29,0.00076424,A4-1,4,1
0.277,0.00079477,A4-1,4,1
0.264,0.00082648,A4-1,4,1
0.251,0.00084461,A4-1,4,1
0.238,0.00087361,A4-1,4,1
0.225,0.00089347,A4-1,4,1
0.212,0.00091008,A4-1,4,1
0.199,0.00093261,A4-1,4,1
0.186,0.00096857,A4-1,4,1
0.173,0.00099898,A4-1,4,1
0.16,0.00101447,A4-1,4,1
0.147,0.00102984,A4-1,4,1
0.134,0.00104413,A4-1,4,1
0.121,0.00103441,A4-1,4,1
0.108,0.00105016,A4-1,4,1
0.095,0.00106481,A4-1,4,1
0.082,0.00107997,A4-1,4,1
0.069,0.00109492,A4-1,4,1
0.056,0.00111022,A4-1,4,1
0.043,0.00112538,A4-1,4,1
0.03,0.00113887,A4-1,4,1
0.017,0.00115229,A4-1,4,1
0.004,0.00116661,A4-1,4,1
-0.009,0.00117983,A4-1,4,1
-0.022,0.00119393,A4-1,4,1
-0.035,0.00120818,A4-1,4,1
-0.048,0.00122043,A4-1,4,1
-0.061,0.00123253,A4-1,4,1
-0.074,0.00124432,A4-1,4,1
-0.087,0.00125605,A4-1,4,1
-0.1,0.00126679,A4-1,4,1
1.2,-0.00081305,A4-2,4,2
1.187,-0.00077807,A4-2,4,2
1.174,-0.0007331,A4-2,4,2
1.161,-0.00068372,A4-2,4,2
1.148,-0.0006322,A4-2,4,2
1.135,-0.00057961,A4-2,4,2
1.122,-0.00052705,A4-2,4,2
1.109,-0.00047461,A4-2,4,2
1.096,-0.00042313,A4-2,4,2
1.083,-0.0003722,A4-2,4,2
1.07,-0.00032194,A4-2,4,2
1.057,-0.00027278,A4-2,4,2
1.044,-0.00022454,A4-2,4,2
1.031,-0.00017772,A4-2,4,2
1.018,-0.00013209,A4-2,4,2
1.005,-8.595e-05,A4-2,4,2
0.992,-4.417e-05,A4-2,4,2
0.979,-2.25e-06,A4-2,4,2
0.966,3.807e-05,A4-2,4,2
0.953,7.696e-05,A4-2,4,2
0.94,0.00011315,A4-2,4,2
0.927,0.00015047,A4-2,4,2
0.914,0.00018618,A4-2,4,2
0.901,0.00022054,A4-2,4,2
0.888,0.00025355,A4-2,4,2
0.875,0.00028561,A4-2,4,2
0.862,0.00031668,A4-2,4,2
0.849,0.00034649,A4-2,4,2
0.836,0.00037561,A4-2,4,2
0.823,0.00040433,A4-2,4,2
0.81,0.00043248,A4-2,4,2
0.797,0.00045985,A4-2,4,2
0.784,0.00048634,A4-2,4,2
0.771,0.00051249,A4-2,4,2
0.758,0.00053855,A4-2,4,2
0.745,0.00056402,A4-2,4,2
0.732,0.00058971,A4-2,4,2
0.719,0.00061428,A4-2,4,2
0.706,0.00063874,A4-2,4,2
0.693,0.00066282,A4-2,4,2
0.68,0.00068708,A4-2,4,2
0.667,0.00071088,A4-2,4,2
0.654,0.0007337,A4-2,4,2
0.641,0.00075727,A4-2,4,2
0.628,0.00078029,A4-2,4,2
0.615,0.00080287,A4-2,4,2
0.602,0.00082531,A4-2,4,2
0.589,0.0008478,A4-2,4,2
0.576,0.00087001,A4-2,4,2
0.563,0.00089235,A4-2,4,2
0.55,0.00091278,A4-2,4,2
0.537,0.00093407,A4-2,4,2
0.524,0.00095407,A4-2,4,2
0.511,0.00097576,A4-2,4,2
0.498,0.00099561,A4-2,4,2
0.485,0.00101613,A4-2,4,2
0.472,0.00103647,A4-2,4,2
0.459,0.00105019,A4-2,4,2
0.446,0.00107637,A4-2,4,2
0.433,0.00108802,A4-2,4,2
0.42,0.00110595,A4-2,4,2
0.407,0.00112396,A4-2,4,2
0.394,0.00114171,A4-2,4,2
0.381,0.00115912,A4-2,4,2
0.368,0.00117621,A4-2,4,2
0.355,0.00119331,A4-2,4,2
0.342,0.00120997,A4-2,4,2
0.329,0.00122527,A4-2,4,2
0.316,0.00123948,A4-2,4,2
0.303,0.00125417,A4-2,4,2
0.29,0.0012682,A4-2,4,2
0.277,0.00128194,A4-2,4,2
0.264,0.00129471,A4-2,4,2
0.251,0.00130662,A4-2,4,2
0.238,0.00131882,A4-2,4,2
0.225,0.00133001,A4-2,4,2
0.212,0.00134065,A4-2,4,2
0.199,0.00135132,A4-2,4,2
0.186,0.00136099,A4-2,4,2
0.173,0.00137074,A4-2,4,2
0.16,0.00137828,A4-2,4,2
0.147,0.0013866,A4-2,4,2
0.134,0.00139438,A4-2,4,2
0.121,0.00140116,A4-2,4,2
0.108,0.00140764,A4-2,4,2
0.095,0.00141382,A4-2,4,2
0.082,0.00141979,A4-2,4,2
0.069,0.00142522,A4-2,4,2
0.056,0.00143022,A4-2,4,2
0.043,0.00143464,A4-2,4,2
0.03,0.0014392,A4-2,4,2
0.017,0.00144364,A4-2,4,2
0.004,0.00144699,A4-2,4,2
-0.009,0.00145139,A4-2,4,2
-0.022,0.0014544,A4-2,4,2
-0.035,0.00145749,A4-2,4,2
-0.048,0.00146075,A4-2,4,2
-0.061,0.00146372,A4-2,4,2
-0.074,0.00146695,A4-2,4,2
-0.087,0.00146902,A4-2,4,2
-0.1,0.00147192,A4-2,4,2
1.2,-0.00082022,A4-3,4,3
1.187,-0.00078711,A4-3,4,3
1.174,-0.00074598,A4-3,4,3
1.161,-0.00069997,A4-3,4,3
1.148,-0.0006512,A4-3,4,3
1.135,-0.00060096,A4-3,4,3
1.122,-0.00055013,A4-3,4,3
1.109,-0.0004993,A4-3,4,3
1.096,-0.00044861,A4-3,4,3
1.083,-0.00039895,A4-3,4,3
1.07,-0.00035055,A4-3,4,3
1.057,-0.00030326,A4-3,4,3
1.044,-0.00025729,A4-3,4,3
1.031,-0.00021285,A4-3,4,3
1.018,-0.00017011,A4-3,4,3
1.005,-0.00012906,A4-3,4,3
0.992,-8.743e-05,A4-3,4,3
0.979,-5.142e-05,A4-3,4,3
0.966,-1.547e-05,A4-3,4,3
0.953,1.934e-05,A4-3,4,3
0.94,5.289e-05,A4-3,4,3
0.927,8.519e-05,A4-3,4,3
0.914,0.00011108,A4-3,4,3
0.901,0.00014314,A4-3,4,3
0.888,0.00017358,A4-3,4,3
0.875,0.00020305,A4-3,4,3
0.862,0.00023157,A4-3,4,3
0.849,0.00025975,A4-3,4,3
0.836,0.00028719,A4-3,4,3
0.823,0.00031438,A4-3,4,3
0.81,0.00034096,A4-3,4,3
0.797,0.00036719,A4-3,4,3
0.784,0.00039328,A4-3,4,3
0.771,0.00041917,A4-3,4,3
0.758,0.00044475,A4-3,4,3
0.745,0.00047012,A4-3,4,3
0.732,0.00049418,A4-3,4,3
0.719,0.0005197,A4-3,4,3
0.706,0.00054461,A4-3,4,3
0.693,0.00056947,A4-3,4,3
0.68,0.00059404,A4-3,4,3
0.667,0.00061806,A4-3,4,3
0.654,0.00064166,A4-3,4,3
0.641,0.00066517,A4-3,4,3
0.628,0.00068841,A4-3,4,3
0.615,0.00071152,A4-3,4,3
0.602,0.00073471,A4-3,4,3
0.589,0.00075723,A4-3,4,3
0.576,0.00077955,A4-3,4,3
0.563,0.00080147,A4-3,4,3
0.55,0.0008231,A4-3,4,3
0.537,0.0008445,A4-3,4,3
0.524,0.00086575,A4-3,4,3
0.511,0.00088525,A4-3,4,3
0.498,0.00090665,A4-3,4,3
0.485,0.00092719,A4-3,4,3
0.472,0.00094734,A4-3,4,3
0.459,0.00096757,A4-3,4,3
0.446,0.00098705,A4-3,4,3
0.433,0.00100631,A4-3,4,3
0.42,0.00102538,A4-3,4,3
0.407,0.00104368,A4-3,4,3
0.394,0.00105019,A4-3,4,3
0.381,0.00107954,A4-3,4,3
0.368,0.00109119,A4-3,4,3
0.355,0.0011082,A4-3,4,3
0.342,0.00112543,A4-3,4,3
0.329,0.00114228,A4-3,4,3
0.316,0.00115894,A4-3,4,3
0.303,0.00117544,A4-3,4,3
0.29,0.00119053,A4-3,4,3
0.277,0.00120617,A4-3,4,3
0.264,0.00122046,A4-3,4,3
0.251,0.00123471,A4-3,4,3
0.238,0.00124875,A4-3,4,3
0.225,0.00126107,A4-3,4,3
0.212,0.00127362,A4-3,4,3
0.199,0.0012857,A4-3,4,3
0.186,0.0012972,A4-3,4,3
0.173,0.0013076,A4-3,4,3
0.16,0.00131767,A4-3,4,3
0.147,0.00132727,A4-3,4,3
0.134,0.00133587,A4-3,4,3
0.121,0.00134366,A4-3,4,3
0.108,0.00135146,A4-3,4,3
0.095,0.00135893,A4-3,4,3
0.082,0.00136479,A4-3,4,3
0.069,0.001371,A4-3,4,3
0.056,0.00137663,A4-3,4,3
0.043,0.00138152,A4-3,4,3
0.03,0.00138628,A4-3,4,3
0.017,0.00139061,A4-3,4,3
0.004,0.0013943,A4-3,4,3
-0.009,0.00140082,A4-3,4,3
-0.022,0.00140214,A4-3,4,3
-0.035,0.00140485,A4-3,4,3
-0.048,0.00140764,A4-3,4,3
-0.061,0.00141046,A4-3,4,3
-0.074,0.0014136,A4-3,4,3
-0.087,0.00141545,A4-3,4,3
-0.1,0.00141734,A4-3,4,3
1.2,-0.00059074,A4-4,4,4
1.187,-0.00059134,A4-4,4,4
1.174,-0.00057287,A4-4,4,4
1.161,-0.00054507,A4-4,4,4
1.148,-0.00051049,A4-4,4,4
1.135,-0.00047144,A4-4,4,4
1.122,-0.00042715,A4-4,4,4
1.109,-0.00038376,A4-4,4,4
1.096,-0.00033897,A4-4,4,4
1.083,-0.00029255,A4-4,4,4
1.07,-0.00024394,A4-4,4,4
1.057,-0.00019653,A4-4,4,4
1.044,-0.00014909,A4-4,4,4
1.031,-0.00010348,A4-4,4,4
1.018,-5.778e-05,A4-4,4,4
1.005,-1.5e-05,A4-4,4,4
0.992,2.703e-05,A4-4,4,4
0.979,6.774e-05,A4-4,4,4
0.966,0.00010727,A4-4,4,4
0.953,0.00014571,A4-4,4,4
0.94,0.00018306,A4-4,4,4
0.927,0.00022058,A4-4,4,4
0.914,0.00025745,A4-4,4,4
0.901,0.00029307,A4-4,4,4
0.888,0.0003269,A4-4,4,4
0.875,0.00036739,A4-4,4,4
0.862,0.00039088,A4-4,4,4
0.849,0.00042683,A4-4,4,4
0.836,0.00045798,A4-4,4,4
0.823,0.00048826,A4-4,4,4
0.81,0.00054526,A4-4,4,4
0.797,0.00058706,A4-4,4,4
0.784,0.00060081,A4-4,4,4
0.771,0.00062379,A4-4,4,4
0.758,0.00065273,A4-4,4,4
0.745,0.00068357,A4-4,4,4
0.732,0.00070907,A4-4,4,4
0.719,0.00073444,A4-4,4,4
0.706,0.00076407,A4-4,4,4
0.693,0.00078414,A4-4,4,4
0.68,0.00081389,A4-4,4,4
0.667,0.00083572,A4-4,4,4
0.654,0.00086164,A4-4,4,4
0.641,0.00086773,A4-4,4,4
0.628,0.00087621,A4-4,4,4
0.615,0.00089245,A4-4,4,4
0.602,0.00091461,A4-4,4,4
0.589,0.00094229,A4-4,4,4
0.576,0.00096556,A4-4,4,4
0.563,0.00099042,A4-4,4,4
0.55,0.00101379,A4-4,4,4
0.537,0.00103154,A4-4,4,4
0.524,0.00105019,A4-4,4,4
0.511,0.00107628,A4-4,4,4
0.498,0.00109337,A4-4,4,4
0.485,0.00112078,A4-4,4,4
0.472,0.00114352,A4-4,4,4
0.459,0.00115627,A4-4,4,4
0.446,0.00117606,A4-4,4,4
0.433,0.00119175,A4-4,4,4
0.42,0.001219,A4-4,4,4
0.407,0.00123804,A4-4,4,4
0.394,0.00125642,A4-4,4,4
0.381,0.00127136,A4-4,4,4
0.368,0.00129268,A4-4,4,4
0.355,0.00130763,A4-4,4,4
0.342,0.00132307,A4-4,4,4
0.329,0.00134226,A4-4,4,4
0.316,0.00135096,A4-4,4,4
0.303,0.00136845,A4-4,4,4
0.29,0.00137443,A4-4,4,4
0.277,0.00139044,A4-4,4,4
0.264,0.00139945,A4-4,4,4
0.251,0.00140833,A4-4,4,4
0.238,0.00142414,A4-4,4,4
0.225,0.00143881,A4-4,4,4
0.212,0.00144582,A4-4,4,4
0.199,0.00145715,A4-4,4,4
0.186,0.0014651,A4-4,4,4
0.173,0.00147489,A4-4,4,4
0.16,0.00147507,A4-4,4,4
0.147,0.0014862,A4-4,4,4
0.134,0.00149745,A4-4,4,4
0.121,0.00150629,A4-4,4,4
0.108,0.00150634,A4-4,4,4
0.095,0.00150984,A4-4,4,4
0.082,0.00151745,A4-4,4,4
0.069,0.00151684,A4-4,4,4
0.056,0.00152088,A4-4,4,4
0.043,0.0015184,A4-4,4,4
0.03,0.00151837,A4-4,4,4
0.017,0.00150956,A4-4,4,4
0.004,0.00149277,A4-4,4,4
-0.009,0.00147836,A4-4,4,4
-0.022,0.00152104,A4-4,4,4
-0.035,0.00147152,A4-4,4,4
-0.048,0.00152098,A4-4,4,4
-0.061,0.00153765,A4-4,4,4
-0.074,0.00158028,A4-4,4,4
-0.087,0.00160013,A4-4,4,4
-0.1,0.0016002,A4-4,4,4
1.2,-0.00149635,A4-5,4,5
1.187,-0.00143617,A4-5,4,5
1.174,-0.00134422,A4-5,4,5
1.161,-0.00123813,A4-5,4,5
1.148,-0.00112651,A4-5,4,5
1.135,-0.00101399,A4-5,4,5
1.122,-0.00089524,A4-5,4,5
1.109,-0.0007928,A4-5,4,5
1.096,-0.00068853,A4-5,4,5
1.083,-0.00058725,A4-5,4,5
1.07,-0.00049029,A4-5,4,5
1.057,-0.00039848,A4-5,4,5
1.044,-0.00031218,A4-5,4,5
1.031,-0.00023192,A4-5,4,5
1.018,-0.00015774,A4-5,4,5
1.005,-8.584e-05,A4-5,4,5
0.992,-2.689e-05,A4-5,4,5
0.979,2.872e-05,A4-5,4,5
0.966,7.961e-05,A4-5,4,5
0.953,0.0001188,A4-5,4,5
0.94,0.00016272,A4-5,4,5
0.927,0.00020178,A4-5,4,5
0.914,0.00023719,A4-5,4,5
0.901,0.00026973,A4-5,4,5
0.888,0.00030007,A4-5,4,5
0.875,0.00032861,A4-5,4,5
0.862,0.00035568,A4-5,4,5
0.849,0.00038187,A4-5,4,5
