Device Id	Operator	Recipe
A3-5-B_ITO+SnO2+PVSK+C6Br+Spiro+Carbon (Antisolvent)	Unknown	Jacob PVSKT _ 0.077cm^2 (nature recipe).IV

Sample Area	Irradiance	Pre sweep delay	Bias Direction	Max Reverse Bias	Max Forward Bias	Num Sweep Points	Dwell Time	Current Limit	PVIV 10A I-AMP	Average	Dark Current	Rshunt V-Lo	Rshunt V-Hi
0.077170	1.0000	0.5000	0	-0.1000	1.2000	101	10	130	0	1	0	-0.6000	-0.1000

Voc V	Isc A	Jsc mA/cm2	Imax A	Vmax V	Pmax mW	Fill Factor	Efficiency	R at Voc	R at Isc	Power W	RShunt ohms	Cell Temp start	Cell Temp end	Exposure	Time	Date
0.21412592	0.00109143	14.14313454	0.00055496	0.10672935	0.05923069	25.3445	0.7675	189.796250	200.484	0.00011793	NaN	NaN	NaN	8.359	15:25:52	06/04/2024

Vmeas	Imeas
1.20000000	-0.00548840
1.18700000	-0.00530037
1.17400000	-0.00510100
1.16100000	-0.00511922
1.14800000	-0.00499313
1.13500000	-0.00488566
1.12200000	-0.00487903
1.10900000	-0.00466680
1.09600000	-0.00476084
1.08300000	-0.00468596
1.07000000	-0.00459609
1.05700000	-0.00452116
1.04400000	-0.00450493
1.03100000	-0.00453099
1.01800000	-0.00481348
1.00500000	-0.00475271
0.99200000	-0.00469101
0.97900000	-0.00459983
0.96600000	-0.00451167
0.95300000	-0.00441446
0.94000000	-0.00432798
0.92700000	-0.00421064
0.91400000	-0.00412885
0.90100000	-0.00405331
0.88800000	-0.00396818
0.87500000	-0.00388564
0.86200000	-0.00380021
0.84900000	-0.00371330
0.83600000	-0.00362912
0.82300000	-0.00354499
0.81000000	-0.00346475
0.79700000	-0.00337443
0.78400000	-0.00329778
0.77100000	-0.00320955
0.75800000	-0.00311892
0.74500000	-0.00303506
0.73200000	-0.00296458
0.71900000	-0.00286809
0.70600000	-0.00278756
0.69300000	-0.00271549
0.68000000	-0.00263162
0.66700000	-0.00253617
0.65400000	-0.00246208
0.64100000	-0.00239153
0.62800000	-0.00231904
0.61500000	-0.00224370
0.60200000	-0.00216343
0.58900000	-0.00208571
0.57600000	-0.00201160
0.56300000	-0.00194089
0.55000000	-0.00186035
0.53700000	-0.00176572
0.52400000	-0.00170441
0.51100000	-0.00163133
0.49800000	-0.00155178
0.48500000	-0.00147299
0.47200000	-0.00139558
0.45900000	-0.00132179
0.44600000	-0.00125524
0.43300000	-0.00118148
0.42000000	-0.00110948
0.40700000	-0.00103801
0.39400000	-0.00097010
0.38100000	-0.00089601
0.36800000	-0.00082308
0.35500000	-0.00075132
0.34200000	-0.00068010
0.32900000	-0.00060893
0.31600000	-0.00054142
0.30300000	-0.00047051
0.29000000	-0.00040229
0.27700000	-0.00033408
0.26400000	-0.00026253
0.25100000	-0.00019405
0.23800000	-0.00012606
0.22500000	-0.00005733
0.21200000	0.00001128
0.19900000	0.00007966
0.18600000	0.00015010
0.17300000	0.00021769
0.16000000	0.00028300
0.14700000	0.00034952
0.13400000	0.00041651
0.12100000	0.00048123
0.10800000	0.00054835
0.09500000	0.00061393
0.08200000	0.00067913
0.06900000	0.00074552
0.05600000	0.00081039
0.04300000	0.00087460
0.03000000	0.00094093
0.01700000	0.00100597
0.00400000	0.00107147
-0.00900000	0.00113632
-0.02200000	0.00119965
-0.03500000	0.00126406
-0.04800000	0.00132807
-0.06100000	0.00139167
-0.07400000	0.00145529
-0.08700000	0.00151919
-0.10000000	0.00158253
