Device Id	Operator	Recipe
A3-5-A_ITO+SnO2+PVSK+C6Br+Spiro+Carbon (Antisolvent)	Unknown	Jacob PVSKT _ 0.077cm^2 (nature recipe).IV

Sample Area	Irradiance	Pre sweep delay	Bias Direction	Max Reverse Bias	Max Forward Bias	Num Sweep Points	Dwell Time	Current Limit	PVIV 10A I-AMP	Average	Dark Current	Rshunt V-Lo	Rshunt V-Hi
0.077170	1.0000	0.5000	0	-0.1000	1.2000	101	10	130	0	1	0	-0.6000	-0.1000

Voc V	Isc A	Jsc mA/cm2	Imax A	Vmax V	Pmax mW	Fill Factor	Efficiency	R at Voc	R at Isc	Power W	RShunt ohms	Cell Temp start	Cell Temp end	Exposure	Time	Date
0.12417215	0.00089326	11.57521935	0.00045275	0.06176368	0.02796334	25.2108	0.3624	135.113506	144.698	0.00005629	NaN	NaN	NaN	8.359	15:25:28	06/04/2024

Vmeas	Imeas
1.20000000	-0.00938490
1.18700000	-0.00927855
1.17400000	-0.00895130
1.16100000	-0.00868026
1.14800000	-0.00878489
1.13500000	-0.00890777
1.12200000	-0.00883131
1.10900000	-0.00867008
1.09600000	-0.00830623
1.08300000	-0.00820178
1.07000000	-0.00811395
1.05700000	-0.00799631
1.04400000	-0.00785876
1.03100000	-0.00777580
1.01800000	-0.00758367
1.00500000	-0.00742030
0.99200000	-0.00725995
0.97900000	-0.00706463
0.96600000	-0.00697050
0.95300000	-0.00682732
0.94000000	-0.00672023
0.92700000	-0.00666728
0.91400000	-0.00655187
0.90100000	-0.00643984
0.88800000	-0.00632966
0.87500000	-0.00621580
0.86200000	-0.00609178
0.84900000	-0.00593005
0.83600000	-0.00581205
0.82300000	-0.00568450
0.81000000	-0.00556226
0.79700000	-0.00541512
0.78400000	-0.00529250
0.77100000	-0.00538982
0.75800000	-0.00506964
0.74500000	-0.00495473
0.73200000	-0.00484466
0.71900000	-0.00472106
0.70600000	-0.00478096
0.69300000	-0.00468119
0.68000000	-0.00438870
0.66700000	-0.00427154
0.65400000	-0.00415485
0.64100000	-0.00404600
0.62800000	-0.00393493
0.61500000	-0.00382880
0.60200000	-0.00372418
0.58900000	-0.00362080
0.57600000	-0.00350749
0.56300000	-0.00354740
0.55000000	-0.00339901
0.53700000	-0.00330534
0.52400000	-0.00310585
0.51100000	-0.00299892
0.49800000	-0.00299930
0.48500000	-0.00288488
0.47200000	-0.00277487
0.45900000	-0.00266704
0.44600000	-0.00255006
0.43300000	-0.00236835
0.42000000	-0.00226121
0.40700000	-0.00214016
0.39400000	-0.00204073
0.38100000	-0.00194182
0.36800000	-0.00183799
0.35500000	-0.00173423
0.34200000	-0.00162270
0.32900000	-0.00152426
0.31600000	-0.00142840
0.30300000	-0.00132833
0.29000000	-0.00122533
0.27700000	-0.00113589
0.26400000	-0.00104053
0.25100000	-0.00094614
0.23800000	-0.00085132
0.22500000	-0.00075454
0.21200000	-0.00065674
0.19900000	-0.00055673
0.18600000	-0.00045952
0.17300000	-0.00036201
0.16000000	-0.00026448
0.14700000	-0.00016841
0.13400000	-0.00007274
0.12100000	0.00002348
0.10800000	0.00012315
0.09500000	0.00021760
0.08200000	0.00031097
0.06900000	0.00040054
0.05600000	0.00049553
0.04300000	0.00059659
0.03000000	0.00068898
0.01700000	0.00077850
0.00400000	0.00086562
-0.00900000	0.00095546
-0.02200000	0.00104515
-0.03500000	0.00113023
-0.04800000	0.00122247
-0.06100000	0.00131358
-0.07400000	0.00140398
-0.08700000	0.00149494
-0.10000000	0.00158287
