Device Id	Operator	Recipe
A3-2-A_ITO+SnO2+PVSK+C6Br+Spiro+Carbon (Antisolvent)	Unknown	Jacob PVSKT _ 0.077cm^2 (nature recipe).IV

Sample Area	Irradiance	Pre sweep delay	Bias Direction	Max Reverse Bias	Max Forward Bias	Num Sweep Points	Dwell Time	Current Limit	PVIV 10A I-AMP	Average	Dark Current	Rshunt V-Lo	Rshunt V-Hi
0.077170	1.0000	0.5000	0	-0.1000	1.2000	101	10	130	0	1	0	-0.6000	-0.1000

Voc V	Isc A	Jsc mA/cm2	Imax A	Vmax V	Pmax mW	Fill Factor	Efficiency	R at Voc	R at Isc	Power W	RShunt ohms	Cell Temp start	Cell Temp end	Exposure	Time	Date
0.00327542	0.00015752	2.04120499	0.00000000	NaN	NaN	NaN	NaN	20.793690	20.794	0.00000026	NaN	NaN	NaN	8.359	15:12:56	06/04/2024

Vmeas	Imeas
1.20000000	-0.06865885
1.18700000	-0.06858805
1.17400000	-0.06817760
1.16100000	-0.06761973
1.14800000	-0.06692696
1.13500000	-0.06614725
1.12200000	-0.06528526
1.10900000	-0.06437016
1.09600000	-0.06360503
1.08300000	-0.06262338
1.07000000	-0.06468942
1.05700000	-0.06386603
1.04400000	-0.06334081
1.03100000	-0.06222197
1.01800000	-0.06139976
1.00500000	-0.06038257
0.99200000	-0.05958486
0.97900000	-0.05876965
0.96600000	-0.05755459
0.95300000	-0.05652884
0.94000000	-0.05572912
0.92700000	-0.05460678
0.91400000	-0.05401689
0.90100000	-0.05334871
0.88800000	-0.05248437
0.87500000	-0.05158982
0.86200000	-0.05070587
0.84900000	-0.04979373
0.83600000	-0.04876811
0.82300000	-0.04731719
0.81000000	-0.04531154
0.79700000	-0.04363813
0.78400000	-0.04284342
0.77100000	-0.04196205
0.75800000	-0.04142738
0.74500000	-0.04061207
0.73200000	-0.03982074
0.71900000	-0.03910134
0.70600000	-0.03829816
0.69300000	-0.03740150
0.68000000	-0.03647543
0.66700000	-0.03565944
0.65400000	-0.03476837
0.64100000	-0.03395382
0.62800000	-0.03317337
0.61500000	-0.03253421
0.60200000	-0.03174551
0.58900000	-0.03085412
0.57600000	-0.03003778
0.56300000	-0.02933484
0.55000000	-0.02851063
0.53700000	-0.02775906
0.52400000	-0.02701431
0.51100000	-0.02626682
0.49800000	-0.02555525
0.48500000	-0.02483052
0.47200000	-0.02411562
0.45900000	-0.02339024
0.44600000	-0.02259047
0.43300000	-0.02193791
0.42000000	-0.02121313
0.40700000	-0.02123645
0.39400000	-0.02049183
0.38100000	-0.01976533
0.36800000	-0.01904102
0.35500000	-0.01829487
0.34200000	-0.01756919
0.32900000	-0.01683712
0.31600000	-0.01611904
0.30300000	-0.01539646
0.29000000	-0.01469823
0.27700000	-0.01398799
0.26400000	-0.01329282
0.25100000	-0.01259101
0.23800000	-0.01189257
0.22500000	-0.01120821
0.21200000	-0.01051942
0.19900000	-0.00982246
0.18600000	-0.00914505
0.17300000	-0.00847125
0.16000000	-0.00779720
0.14700000	-0.00712919
0.13400000	-0.00646609
0.12100000	-0.00580715
0.10800000	-0.00515230
0.09500000	-0.00449981
0.08200000	-0.00385440
0.06900000	-0.00321208
0.05600000	-0.00256939
0.04300000	-0.00193338
0.03000000	-0.00129759
0.01700000	-0.00066551
0.00400000	-0.00003485
-0.00900000	0.00059034
-0.02200000	0.00121436
-0.03500000	0.00184906
-0.04800000	0.00248492
-0.06100000	0.00312468
-0.07400000	0.00376821
-0.08700000	0.00441529
-0.10000000	0.00506777
