Device Id	Operator	Recipe
AD003-3_ITO+SnO2+PVSK+C6Br+Spiro+Carbon (Air Quench) 	Unknown	Jacob PVSKT _ 0.077cm^2 (nature recipe).IV

Sample Area	Irradiance	Pre sweep delay	Bias Direction	Max Reverse Bias	Max Forward Bias	Num Sweep Points	Dwell Time	Current Limit	PVIV 10A I-AMP	Average	Dark Current	Rshunt V-Lo	Rshunt V-Hi
0.077170	1.0000	0.2000	0	-0.1000	1.2000	65	10	130	0	1	0	-0.6000	-0.1000

Voc V	Isc A	Jsc mA/cm2	Imax A	Vmax V	Pmax mW	Fill Factor	Efficiency	R at Voc	R at Isc	Power W	RShunt ohms	Cell Temp start	Cell Temp end	Exposure	Time	Date
0.99333313	0.00143345	18.57517407	0.00120527	0.76536438	0.92247335	64.7855	11.9538	104.644802	12844.808	0.00122794	NaN	NaN	NaN	5.734	20:37:58	04/18/2024

Vmeas	Imeas
1.20000000	-0.00238760
1.17970000	-0.00213926
1.15935000	-0.00188518
1.13905000	-0.00163063
1.11875000	-0.00138188
1.09845000	-0.00113787
1.07810000	-0.00089413
1.05780000	-0.00066438
1.03750000	-0.00044211
1.01720000	-0.00022743
0.99685000	-0.00002380
0.97655000	0.00015815
0.95625000	0.00033994
0.93595000	0.00050590
0.91560000	0.00065331
0.89530000	0.00078267
0.87500000	0.00089398
0.85470000	0.00098621
0.83435000	0.00105019
0.81405000	0.00110140
0.79375000	0.00115328
0.77345000	0.00119294
0.75310000	0.00122316
0.73280000	0.00124660
0.71250000	0.00126600
0.69220000	0.00128226
0.67185000	0.00129501
0.65155000	0.00130706
0.63125000	0.00131804
0.61095000	0.00132777
0.59060000	0.00133592
0.57030000	0.00134439
0.55000000	0.00135091
0.52970000	0.00135756
0.50935000	0.00136335
0.48905000	0.00136867
0.46875000	0.00137338
0.44845000	0.00137876
0.42810000	0.00138398
0.40780000	0.00138883
0.38750000	0.00139175
0.36720000	0.00139596
0.34690000	0.00140036
0.32655000	0.00140328
0.30625000	0.00140601
0.28595000	0.00140814
0.26565000	0.00141050
0.24530000	0.00141220
0.22500000	0.00141362
0.20470000	0.00141728
0.18440000	0.00141943
0.16405000	0.00142211
0.14375000	0.00142546
0.12345000	0.00142646
0.10315000	0.00142809
0.08280000	0.00142991
0.06250000	0.00143089
0.04220000	0.00143200
0.02190000	0.00143280
0.00155000	0.00143385
-0.01875000	0.00143508
-0.03905000	0.00143521
-0.05935000	0.00143667
-0.07970000	0.00143708
-0.10000000	0.00143738
