Labels,AD2,
Type,Time Scan,
Comment,,
Start,0.00,
Stop,1998.046900,
Step,1.9531250,
Fixed/Offset, ,
XAxis,Time(ns),
YAxis,Counts (a.u.),

1082.031300,9.00000000E+0,
1083.984400,8.00000000E+0,
1085.937500,4.00000000E+0,
1087.890600,8.00000000E+0,
1089.843800,2.00000000E+0,
1091.796900,6.00000000E+0,
1093.75000,4.00000000E+0,
1095.703100,2.00000000E+0,
1097.656300,4.00000000E+0,
1099.609400,4.00000000E+0,
1101.562500,3.00000000E+0,
1103.515600,4.00000000E+0,
1105.468800,6.00000000E+0,
1107.421900,8.00000000E+0,
1109.375000,5.00000000E+0,
1111.328100,2.00000000E+0,
1113.281300,1.00000000E+0,
1115.234400,1.00000000E+0,
1117.187500,7.00000000E+0,
1119.140600,2.00000000E+0,
1121.093800,2.00000000E+0,
1123.046900,3.00000000E+0,
1125.000,8.00000000E+0,
1126.953100,5.00000000E+0,
1128.906300,3.00000000E+0,
1130.859400,8.00000000E+0,
1132.812500,6.00000000E+0,
1134.765600,2.00000000E+0,
1136.718800,3.00000000E+0,
1138.671900,7.00000000E+0,
1140.625000,3.00000000E+0,
1142.578100,6.00000000E+0,
1144.531300,2.00000000E+0,
1146.484400,7.00000000E+0,
1148.437500,4.00000000E+0,
1150.390600,4.00000000E+0,
1152.343800,5.00000000E+0,
1154.296900,2.00000000E+0,
1156.25000,7.00000000E+0,
1158.203100,8.00000000E+0,
1160.156300,6.00000000E+0,
1162.109400,5.00000000E+0,
1164.062500,9.00000000E+0,
1166.015600,4.00000000E+0,
1167.968800,5.00000000E+0,
1169.921900,6.00000000E+0,
1171.875000,3.00000000E+0,
1173.828100,6.00000000E+0,
1175.781300,1.00000000E+0,
1177.734400,7.00000000E+0,
1179.687500,6.00000000E+0,
1181.640600,6.00000000E+0,
1183.593800,9.00000000E+0,
1185.546900,3.00000000E+0,
1187.5000,3.00000000E+0,
1189.453100,4.00000000E+0,
1191.406300,6.00000000E+0,
1193.359400,3.00000000E+0,
1195.312500,9.00000000E+0,
1197.265600,6.00000000E+0,
1199.218800,5.00000000E+0,
1201.171900,1.00000000E+0,
1203.125000,1.00000000E+0,
1205.078100,6.00000000E+0,
1207.031300,6.00000000E+0,
1208.984400,1.10000000E+1,
1210.937500,6.00000000E+0,
1212.890600,3.00000000E+0,
1214.843800,0.00000000E+0,
1216.796900,7.00000000E+0,
1218.75000,2.00000000E+0,
1220.703100,6.00000000E+0,
