AD4-fit data

Labels,AD4,AD4F2,AD4F2R,
76.171875,2.98000000E+2, , ,
78.1250,2.98000000E+2, , ,
80.078125,3.13000000E+2, , ,
82.031250,3.08000000E+2, , ,
83.984375,2.87000000E+2, , ,
85.93750,2.95000000E+2, , ,
87.890625,3.05000000E+2, , ,
89.843750,2.72000000E+2, , ,
91.796875,3.19000000E+2, , ,
93.750,2.75000000E+2,2.84211548E+2,-5.55477262E-1,
95.703125,2.83000000E+2,2.84136505E+2,-6.75582141E-2,
97.656250,2.89000000E+2,2.84058960E+2,2.90649414E-1,
99.609375,2.77000000E+2,2.83979004E+2,-4.19327706E-1,
101.562500,3.03000000E+2,2.83896698E+2,1.09745610E+0,
103.515630,2.79000000E+2,2.83812042E+2,-2.88089424E-1,
105.468750,2.81000000E+2,2.83725098E+2,-1.62565693E-1,
107.421880,2.96000000E+2,2.83635956E+2,7.18645453E-1,
109.37500,2.85000000E+2,2.83544617E+2,8.62094685E-2,
111.328130,2.88000000E+2,2.83451172E+2,2.68042266E-1,
113.281250,2.92000000E+2,2.83355591E+2,5.05875766E-1,
115.234380,2.79000000E+2,2.83257996E+2,-2.54919529E-1,
117.187500,2.85000000E+2,2.83158386E+2,1.09087788E-1,
119.140630,3.00000000E+2,2.83056824E+2,9.78214741E-1,
121.093750,2.66000000E+2,2.82953369E+2,-1.03947783E+0,
123.046880,2.82000000E+2,2.82848022E+2,-5.04990034E-2,
125.00,2.84000000E+2,2.82740845E+2,7.47171193E-2,
126.953130,2.88000000E+2,2.82631866E+2,3.16320300E-1,
128.906250,3.02000000E+2,2.82521149E+2,1.12088192E+0,
130.859380,2.88000000E+2,2.82408691E+2,3.29471022E-1,
132.812500,2.70000000E+2,2.82294586E+2,-7.48224676E-1,
134.765630,2.65000000E+2,2.82178802E+2,-1.05528545E+0,
136.718750,2.65000000E+2,2.82061462E+2,-1.04807734E+0,
138.671880,2.73000000E+2,2.81942505E+2,-5.41225016E-1,
140.62500,2.77000000E+2,2.81822052E+2,-2.89729029E-1,
142.578130,2.84000000E+2,2.81700073E+2,1.36475548E-1,
144.531250,2.67000000E+2,2.81576630E+2,-8.92075241E-1,
146.484380,2.61000000E+2,2.81451782E+2,-1.26593351E+0,
148.437500,2.83000000E+2,2.81325500E+2,9.95386615E-2,
150.390630,2.68000000E+2,2.81197845E+2,-8.06186736E-1,
152.343750,2.76000000E+2,2.81068848E+2,-3.05108786E-1,
154.296880,2.74000000E+2,2.80938538E+2,-4.19172376E-1,
156.2500,3.03000000E+2,2.80806946E+2,1.27495766E+0,
158.203130,2.51000000E+2,2.80674103E+2,-1.87301278E+0,
160.156250,2.99000000E+2,2.80540009E+2,1.06756890E+0,
162.109380,2.68000000E+2,2.80404755E+2,-7.57740974E-1,
164.062500,2.87000000E+2,2.80268311E+2,3.97359073E-1,
166.015630,2.66000000E+2,2.80130737E+2,-8.66411090E-1,
167.968750,2.69000000E+2,2.79992004E+2,-6.70194328E-1,
169.921880,3.10000000E+2,2.79852234E+2,1.71227801E+0,
171.87500,2.79000000E+2,2.79711365E+2,-4.25882936E-2,
173.828130,2.81000000E+2,2.79569458E+2,8.53389800E-2,
175.781250,2.78000000E+2,2.79426544E+2,-8.55584368E-2,
177.734380,2.75000000E+2,2.79282623E+2,-2.58251905E-1,
179.687500,2.91000000E+2,2.79137756E+2,6.95377052E-1,
181.640630,2.65000000E+2,2.78991913E+2,-8.59516382E-1,
183.593750,2.72000000E+2,2.78845154E+2,-4.15048420E-1,
185.546880,2.80000000E+2,2.78697479E+2,7.78405070E-2,
187.500,2.55000000E+2,2.78548950E+2,-1.47469246E+0,
189.453130,2.82000000E+2,2.78399536E+2,2.14404494E-1,
191.406250,2.89000000E+2,2.78249298E+2,6.32394254E-1,
193.359380,2.92000000E+2,2.78098236E+2,8.13539207E-1,
195.312500,2.66000000E+2,2.77946350E+2,-7.32477725E-1,
197.265630,2.68000000E+2,2.77793701E+2,-5.98245502E-1,
199.218750,2.64000000E+2,2.77640289E+2,-8.39501798E-1,
201.171880,2.79000000E+2,2.77486145E+2,9.06321257E-2,
203.12500,2.77000000E+2,2.77331268E+2,-1.99039839E-2,
205.078130,2.86000000E+2,2.77175690E+2,5.21792412E-1,
207.031250,2.74000000E+2,2.77019409E+2,-1.82409182E-1,
208.984380,2.95000000E+2,2.76862457E+2,1.05600858E+0,
210.937500,2.89000000E+2,2.76704865E+2,7.23243296E-1,
212.890630,2.86000000E+2,2.76546631E+2,5.58989406E-1,
214.843750,2.85000000E+2,2.76387756E+2,5.10145307E-1,
216.796880,2.52000000E+2,2.76228302E+2,-1.52623963E+0,
218.7500,2.82000000E+2,2.76068237E+2,3.53231311E-1,
220.703130,2.80000000E+2,2.75907623E+2,2.44566292E-1,
222.656250,2.62000000E+2,2.75746429E+2,-8.49257231E-1,
224.609380,2.85000000E+2,2.75584717E+2,5.57713270E-1,
226.562500,2.98000000E+2,2.75422424E+2,1.30788386E+0,
228.515630,2.81000000E+2,2.75259644E+2,3.42440963E-1,
230.468750,3.05000000E+2,2.75096375E+2,1.71227658E+0,
232.421880,2.59000000E+2,2.74932587E+2,-9.90002751E-1,
234.37500,2.51000000E+2,2.74768372E+2,-1.50024629E+0,
236.328130,2.82000000E+2,2.74603668E+2,4.40445155E-1,
238.281250,3.04000000E+2,2.74438507E+2,1.69546795E+0,
240.234380,2.82000000E+2,2.74272919E+2,4.60140973E-1,
242.187500,2.74000000E+2,2.74106903E+2,-6.45825081E-3,
244.140630,2.88000000E+2,2.73940491E+2,8.28464508E-1,
246.093750,2.83000000E+2,2.73773651E+2,5.48449516E-1,
248.046880,2.84000000E+2,2.73606415E+2,6.16745830E-1,
250.00,2.72000000E+2,2.73438843E+2,-8.72426555E-2,
251.953130,2.65000000E+2,2.73270874E+2,-5.08075774E-1,
253.906250,2.70000000E+2,2.73102570E+2,-1.88816369E-1,
255.859380,2.50000000E+2,2.72933899E+2,-1.45046711E+0,
257.812500,2.63000000E+2,2.72764893E+2,-6.02129042E-1,
259.765630,2.68000000E+2,2.72595612E+2,-2.80721664E-1,
261.718750,2.63000000E+2,2.72425995E+2,-5.81231713E-1,
263.671880,2.56000000E+2,2.72256042E+2,-1.01600266E+0,
265.62500,2.48000000E+2,2.72085846E+2,-1.52945268E+0,
267.578130,2.82000000E+2,2.71915314E+2,6.00534320E-1,
269.531250,2.90000000E+2,2.71744537E+2,1.07199764E+0,
271.484380,3.01000000E+2,2.71573486E+2,1.69611609E+0,
273.437500,2.73000000E+2,2.71402191E+2,9.67037901E-2,
275.390630,2.50000000E+2,2.71230621E+2,-1.34274244E+0,
277.343750,2.67000000E+2,2.71058838E+2,-2.48396844E-1,
279.296880,2.65000000E+2,2.70886810E+2,-3.61623883E-1,
281.2500,2.49000000E+2,2.70714569E+2,-1.37610483E+0,
283.203130,2.89000000E+2,2.70542114E+2,1.08575797E+0,
285.156250,2.68000000E+2,2.70369446E+2,-1.44736931E-1,
287.109380,2.60000000E+2,2.70196564E+2,-6.32364035E-1,
289.062500,2.32000000E+2,2.70023529E+2,-2.49636698E+0,
291.015630,2.75000000E+2,2.69850281E+2,3.10539752E-1,
292.968750,2.56000000E+2,2.69676880E+2,-8.54804993E-1,
294.921880,2.77000000E+2,2.69503296E+2,4.50433284E-1,
296.87500,2.66000000E+2,2.69329559E+2,-2.04148382E-1,
298.828130,2.61000000E+2,2.69155670E+2,-5.04823327E-1,
300.781250,2.85000000E+2,2.68981628E+2,9.48846459E-1,
302.734380,2.72000000E+2,2.68807434E+2,1.93577737E-1,
304.687500,2.80000000E+2,2.68633148E+2,6.79299355E-1,
306.640630,2.67000000E+2,2.68458679E+2,-8.92697200E-2,
308.593750,2.96000000E+2,2.68284119E+2,1.61095285E+0,
310.546880,2.70000000E+2,2.68109436E+2,1.15056060E-1,
312.500,2.53000000E+2,2.67934631E+2,-9.38932240E-1,
314.453130,2.83000000E+2,2.67759735E+2,9.05939698E-1,
316.406250,2.58000000E+2,2.67584747E+2,-5.96720278E-1,
318.359380,2.63000000E+2,2.67409668E+2,-2.71911770E-1,
320.312500,2.43000000E+2,2.67234497E+2,-1.55464363E+0,
322.265630,2.43000000E+2,2.67059235E+2,-1.54340065E+0,
324.218750,2.69000000E+2,2.66883911E+2,1.29020214E-1,
326.171880,2.76000000E+2,2.66708496E+2,5.59282839E-1,
328.12500,2.64000000E+2,2.66533020E+2,-1.55896604E-1,
330.078130,2.78000000E+2,2.66357513E+2,6.98269963E-1,
332.031250,2.79000000E+2,2.66181946E+2,7.67396808E-1,
333.984380,2.66000000E+2,2.66006287E+2,-3.85457475E-4,
335.937500,2.96000000E+2,2.65830627E+2,1.75355923E+0,
337.890630,2.67000000E+2,2.65654907E+2,8.23183432E-2,
339.843750,2.91000000E+2,2.65479126E+2,1.49606013E+0,
341.796880,2.66000000E+2,2.65303345E+2,4.27146778E-2,
343.7500,2.52000000E+2,2.65127533E+2,-8.26956868E-1,
345.703130,2.60000000E+2,2.64951691E+2,-3.07090819E-1,
347.656250,2.78000000E+2,2.64775818E+2,7.93133736E-1,
349.609380,2.95000000E+2,2.64599915E+2,1.76996136E+0,
351.562500,2.51000000E+2,2.64424042E+2,-8.47317994E-1,
353.515630,2.32000000E+2,2.64248138E+2,-2.11719394E+0,
355.468750,2.72000000E+2,2.64072235E+2,4.80691344E-1,
357.421880,2.76000000E+2,2.63896332E+2,7.28555202E-1,
359.37500,2.60000000E+2,2.63720428E+2,-2.30731174E-1,
361.328130,2.77000000E+2,2.63544525E+2,8.08461130E-1,
363.281250,2.41000000E+2,2.63368652E+2,-1.44089162E+0,
365.234380,2.54000000E+2,2.63192780E+2,-5.76806307E-1,
367.187500,2.54000000E+2,2.63016907E+2,-5.65771043E-1,
369.140630,2.67000000E+2,2.62841095E+2,2.54520863E-1,
371.093750,2.69000000E+2,2.62665283E+2,3.86234492E-1,
373.046880,2.77000000E+2,2.62489502E+2,8.71851325E-1,
375.00,2.78000000E+2,2.62313721E+2,9.40800548E-1,
376.953130,2.75000000E+2,2.62138031E+2,7.75605917E-1,
378.906250,2.56000000E+2,2.61962341E+2,-3.72646332E-1,
380.859380,2.49000000E+2,2.61786713E+2,-8.10324967E-1,
382.812500,2.60000000E+2,2.61611115E+2,-9.99170765E-2,
384.765630,2.57000000E+2,2.61435547E+2,-2.76681811E-1,
386.718750,2.33000000E+2,2.61260040E+2,-1.85137677E+0,
388.671880,2.47000000E+2,2.61084564E+2,-8.96179378E-1,
390.62500,2.80000000E+2,2.60909180E+2,1.14089477E+0,
392.578130,2.78000000E+2,2.60733826E+2,1.03555632E+0,
394.531250,2.26000000E+2,2.60558533E+2,-2.29879951E+0,
396.484380,2.79000000E+2,2.60383301E+2,1.11455262E+0,
398.437500,2.62000000E+2,2.60208160E+2,1.10700220E-1,
400.390630,2.62000000E+2,2.60033051E+2,1.21518545E-1,
402.343750,2.55000000E+2,2.59858002E+2,-3.04219872E-1,
404.296880,2.73000000E+2,2.59683044E+2,8.05978835E-1,
406.2500,2.73000000E+2,2.59508148E+2,8.16564023E-1,
408.203130,2.43000000E+2,2.59333313E+2,-1.04778254E+0,
410.156250,2.46000000E+2,2.59158569E+2,-8.38959694E-1,
412.109380,2.48000000E+2,2.58983917E+2,-6.97479427E-1,
414.062500,2.52000000E+2,2.58809326E+2,-4.28947240E-1,
416.015630,2.37000000E+2,2.58634827E+2,-1.40533292E+0,
417.968750,2.80000000E+2,2.58460419E+2,1.28723621E+0,
419.921880,2.53000000E+2,2.58286102E+2,-3.32334399E-1,
421.87500,2.26000000E+2,2.58111847E+2,-2.13604832E+0,
423.828130,2.67000000E+2,2.57937683E+2,5.54604769E-1,
425.781250,2.39000000E+2,2.57763641E+2,-1.21371901E+0,
427.734380,2.50000000E+2,2.57589661E+2,-4.80012298E-1,
429.687500,2.35000000E+2,2.57415802E+2,-1.46224570E+0,
431.640630,2.35000000E+2,2.57242035E+2,-1.45091033E+0,
433.593750,2.56000000E+2,2.57068359E+2,-6.67724609E-2,
435.546880,2.62000000E+2,2.56894806E+2,3.15399945E-1,
437.500,2.61000000E+2,2.56721344E+2,2.64842153E-1,
439.453130,2.69000000E+2,2.56547974E+2,7.59213448E-1,
441.406250,2.55000000E+2,2.56374695E+2,-8.60867351E-2,
443.359380,2.47000000E+2,2.56201538E+2,-5.85479856E-1,
445.312500,2.69000000E+2,2.56028473E+2,7.90887952E-1,
447.265630,2.62000000E+2,2.55855530E+2,3.79606634E-1,
449.218750,2.64000000E+2,2.55682709E+2,5.11893928E-1,
451.171880,2.69000000E+2,2.55509979E+2,8.22501063E-1,
453.12500,2.97000000E+2,2.55337372E+2,2.41751075E+0,
455.078130,2.59000000E+2,2.55164886E+2,2.38302350E-1,
457.031250,2.30000000E+2,2.54992493E+2,-1.64795613E+0,
458.984380,2.68000000E+2,2.54820251E+2,8.05081248E-1,
460.937500,2.75000000E+2,2.54648102E+2,1.22726560E+0,
462.890630,2.58000000E+2,2.54476074E+2,2.19390035E-1,
464.843750,2.55000000E+2,2.54304169E+2,4.35746461E-2,
466.796880,2.36000000E+2,2.54132416E+2,-1.18031979E+0,
468.7500,2.46000000E+2,2.53960754E+2,-5.07559180E-1,
470.703130,2.59000000E+2,2.53789215E+2,3.23782414E-1,
472.656250,2.57000000E+2,2.53617828E+2,2.10974067E-1,
474.609380,2.29000000E+2,2.53446564E+2,-1.61547446E+0,
476.562500,2.39000000E+2,2.53275421E+2,-9.23400223E-1,
478.515630,2.42000000E+2,2.53104401E+2,-7.13817894E-1,
480.468750,2.53000000E+2,2.52933502E+2,4.18068096E-3,
482.421880,2.22000000E+2,2.52762726E+2,-2.06465888E+0,
484.37500,2.52000000E+2,2.52592102E+2,-3.72989252E-2,
486.328130,2.43000000E+2,2.52421600E+2,-6.04395926E-1,
488.281250,2.53000000E+2,2.52251251E+2,4.70734350E-2,
490.234380,2.63000000E+2,2.52081024E+2,6.73292875E-1,
492.187500,2.30000000E+2,2.51910919E+2,-1.44476318E+0,
494.140630,2.26000000E+2,2.51740967E+2,-1.71226358E+0,
496.093750,2.67000000E+2,2.51571136E+2,9.44231093E-1,
498.046880,3.10000000E+2,2.51401459E+2,3.32817340E+0,
500.00,2.54000000E+2,2.51231903E+2,1.73685849E-1,
501.953130,2.43000000E+2,2.51062500E+2,-5.17209589E-1,
503.906250,2.36000000E+2,2.50893219E+2,-9.69465971E-1,
505.859380,2.56000000E+2,2.50724091E+2,3.29744339E-1,
507.812500,2.51000000E+2,2.50555084E+2,2.80828346E-2,
509.765630,2.53000000E+2,2.50386230E+2,1.64326280E-1,
511.718750,2.58000000E+2,2.50217529E+2,4.84515458E-1,
513.671880,2.55000000E+2,2.50048981E+2,3.10044855E-1,
515.62500,2.44000000E+2,2.49880524E+2,-3.76461953E-1,
517.578130,2.55000000E+2,2.49712250E+2,3.31131786E-1,
519.531250,2.78000000E+2,2.49544128E+2,1.70666981E+0,
521.484380,2.39000000E+2,2.49376129E+2,-6.71176016E-1,
523.437500,2.58000000E+2,2.49208282E+2,5.47348440E-1,
525.390630,2.55000000E+2,2.49040588E+2,3.73192847E-1,
527.343750,2.51000000E+2,2.48873047E+2,1.34252086E-1,
529.296880,2.26000000E+2,2.48705627E+2,-1.51035583E+0,
531.2500,2.67000000E+2,2.48538361E+2,1.12983394E+0,
533.203130,2.58000000E+2,2.48371246E+2,5.99460006E-1,
535.156250,2.58000000E+2,2.48204285E+2,6.09854579E-1,
537.109380,2.55000000E+2,2.48037476E+2,4.36010212E-1,
539.062500,2.56000000E+2,2.47870819E+2,5.08073807E-1,
541.015630,2.43000000E+2,2.47704285E+2,-3.01779985E-1,
542.968750,2.58000000E+2,2.47537933E+2,6.51339829E-1,
544.921880,2.55000000E+2,2.47371704E+2,4.77702439E-1,
546.87500,2.46000000E+2,2.47205658E+2,-7.68699422E-2,
548.828130,2.60000000E+2,2.47039734E+2,8.03761601E-1,
550.781250,2.42000000E+2,2.46873962E+2,-3.13310176E-1,
552.734380,2.50000000E+2,2.46708374E+2,2.08180711E-1,
554.687500,2.34000000E+2,2.46542908E+2,-8.19955528E-1,
556.640630,2.40000000E+2,2.46377594E+2,-4.11671937E-1,
558.593750,2.62000000E+2,2.46212463E+2,9.75357294E-1,
560.546880,2.57000000E+2,2.46047455E+2,6.83201015E-1,
562.500,2.52000000E+2,2.45882629E+2,3.85358125E-1,
564.453130,2.78000000E+2,2.45717926E+2,1.93615019E+0,
566.406250,2.46000000E+2,2.45553406E+2,2.84738075E-2,
568.359380,2.30000000E+2,2.45389008E+2,-1.01472104E+0,
570.312500,2.30000000E+2,2.45224792E+2,-1.00389302E+0,
572.265630,2.64000000E+2,2.45060730E+2,1.16563153E+0,
574.218750,2.58000000E+2,2.44896820E+2,8.15768361E-1,
576.171880,2.35000000E+2,2.44733063E+2,-6.34914994E-1,
578.12500,2.42000000E+2,2.44569458E+2,-1.65171012E-1,
580.078130,2.61000000E+2,2.44406006E+2,1.02714241E+0,
582.031250,2.40000000E+2,2.44242706E+2,-2.73865521E-1,
583.984380,2.42000000E+2,2.44079590E+2,-1.33681089E-1,
585.937500,2.49000000E+2,2.43916595E+2,3.22147667E-1,
587.890630,2.43000000E+2,2.43753784E+2,-4.83552776E-2,
589.843750,2.75000000E+2,2.43591125E+2,1.89402640E+0,
591.796880,2.38000000E+2,2.43428619E+2,-3.51885140E-1,
593.7500,2.43000000E+2,2.43266266E+2,-1.70809627E-2,
595.703130,2.52000000E+2,2.43104095E+2,5.60389340E-1,
597.656250,2.45000000E+2,2.42942047E+2,1.31477788E-1,
599.609380,2.52000000E+2,2.42780182E+2,5.80793977E-1,
601.562500,2.50000000E+2,2.42618469E+2,4.66848999E-1,
603.515630,2.59000000E+2,2.42456909E+2,1.02793765E+0,
605.468750,2.64000000E+2,2.42295502E+2,1.33581960E+0,
607.421880,2.29000000E+2,2.42134277E+2,-8.67937505E-1,
609.37500,2.38000000E+2,2.41973206E+2,-2.57544667E-1,
611.328130,2.28000000E+2,2.41812286E+2,-9.14741039E-1,
613.281250,2.42000000E+2,2.41651520E+2,2.24011559E-2,
615.234380,2.67000000E+2,2.41490906E+2,1.56113124E+0,
617.187500,2.52000000E+2,2.41330475E+2,6.72116935E-1,
619.140630,2.43000000E+2,2.41170197E+2,1.17381945E-1,
621.093750,2.47000000E+2,2.41010071E+2,3.81130069E-1,
623.046880,2.54000000E+2,2.40850098E+2,8.25098276E-1,
625.00,2.40000000E+2,2.40690277E+2,-4.45571952E-2,
626.953130,2.68000000E+2,2.40530640E+2,1.67795825E+0,
628.906250,2.22000000E+2,2.40371155E+2,-1.23299122E+0,
630.859380,2.59000000E+2,2.40211853E+2,1.16743863E+0,
632.812500,2.37000000E+2,2.40052673E+2,-1.98292434E-1,
634.765630,2.52000000E+2,2.39893677E+2,7.62626708E-1,
636.718750,2.37000000E+2,2.39734833E+2,-1.77646473E-1,
638.671880,2.19000000E+2,2.39576141E+2,-1.39040673E+0,
640.62500,2.19000000E+2,2.39417633E+2,-1.37969577E+0,
642.578130,2.40000000E+2,2.39259247E+2,4.78154123E-2,
644.531250,2.16000000E+2,2.39101044E+2,-1.57182693E+0,
646.484380,2.38000000E+2,2.38943024E+2,-6.11271486E-2,
648.437500,2.50000000E+2,2.38785126E+2,7.09290922E-1,
650.390630,2.51000000E+2,2.38627411E+2,7.80950904E-1,
652.343750,2.53000000E+2,2.38469849E+2,9.13502812E-1,
654.296880,2.30000000E+2,2.38312439E+2,-5.48105955E-1,
656.2500,2.12000000E+2,2.38155212E+2,-1.79634738E+0,
658.203130,2.25000000E+2,2.37998108E+2,-8.66540551E-1,
660.156250,2.25000000E+2,2.37841217E+2,-8.56081128E-1,
662.109380,2.46000000E+2,2.37684448E+2,5.30180216E-1,
664.062500,2.31000000E+2,2.37527832E+2,-4.29499805E-1,
666.015630,2.39000000E+2,2.37371399E+2,1.05345443E-1,
667.968750,2.60000000E+2,2.37215118E+2,1.41305840E+0,
669.921880,2.38000000E+2,2.37059021E+2,6.09946102E-2,
671.87500,2.13000000E+2,2.36903046E+2,-1.63780975E+0,
673.828130,2.25000000E+2,2.36747253E+2,-7.83150256E-1,
675.781250,2.53000000E+2,2.36591614E+2,1.03158641E+0,
677.734380,2.53000000E+2,2.36436157E+2,1.04135990E+0,
679.687500,2.32000000E+2,2.36280823E+2,-2.81049788E-1,
681.640630,2.16000000E+2,2.36125671E+2,-1.36937845E+0,
683.593750,2.26000000E+2,2.35970673E+2,-6.63239300E-1,
685.546880,2.62000000E+2,2.35815857E+2,1.61766171E+0,
687.500,2.61000000E+2,2.35661163E+2,1.56843460E+0,
689.453130,2.45000000E+2,2.35506653E+2,6.06507719E-1,
691.406250,2.43000000E+2,2.35352295E+2,4.90600497E-1,
693.359380,2.45000000E+2,2.35198120E+2,6.26219094E-1,
695.312500,2.25000000E+2,2.35044067E+2,-6.69604480E-1,
697.265630,2.57000000E+2,2.34890198E+2,1.37917161E+0,
699.218750,2.24000000E+2,2.34736511E+2,-7.17363358E-1,
701.171880,2.50000000E+2,2.34582947E+2,9.75060105E-1,
703.12500,2.37000000E+2,2.34429565E+2,1.66967660E-1,
705.078130,2.07000000E+2,2.34276306E+2,-1.89583433E+0,
707.031250,2.30000000E+2,2.34123260E+2,-2.71879733E-1,
708.984380,2.34000000E+2,2.33970337E+2,1.93913665E-3,
710.937500,2.40000000E+2,2.33817596E+2,3.99072438E-1,
712.890630,2.29000000E+2,2.33664978E+2,-3.08270425E-1,
714.843750,2.33000000E+2,2.33512573E+2,-3.35797891E-2,
716.796880,2.41000000E+2,2.33360291E+2,4.92116958E-1,
718.7500,2.63000000E+2,2.33208160E+2,1.83704352E+0,
720.703130,2.53000000E+2,2.33056213E+2,1.25385511E+0,
722.656250,2.42000000E+2,2.32904419E+2,5.84686100E-1,
724.609380,2.18000000E+2,2.32752777E+2,-9.99184132E-1,
726.562500,2.58000000E+2,2.32601318E+2,1.58125281E+0,
728.515630,2.18000000E+2,2.32449982E+2,-9.78676260E-1,
730.468750,2.33000000E+2,2.32298828E+2,4.59352955E-2,
732.421880,2.64000000E+2,2.32147827E+2,1.96036577E+0,
734.37500,2.47000000E+2,2.31996979E+2,9.54619408E-1,
736.328130,2.40000000E+2,2.31846283E+2,5.26320159E-1,
738.281250,2.25000000E+2,2.31695770E+2,-4.46384698E-1,
740.234380,2.22000000E+2,2.31545380E+2,-6.40643954E-1,
742.187500,2.01000000E+2,2.31395203E+2,-2.14391232E+0,
744.140630,2.38000000E+2,2.31245148E+2,4.37852055E-1,
746.093750,2.15000000E+2,2.31095245E+2,-1.09768665E+0,
748.046880,2.30000000E+2,2.30945526E+2,-6.23461455E-2,
750.00,2.03000000E+2,2.30795959E+2,-1.95089388E+0,
751.953130,2.56000000E+2,2.30646545E+2,1.58459091E+0,
753.906250,2.25000000E+2,2.30497284E+2,-3.66485596E-1,
755.859380,2.23000000E+2,2.30348175E+2,-4.92070198E-1,
757.812500,2.58000000E+2,2.30199249E+2,1.73079908E+0,
759.765630,2.53000000E+2,2.30050446E+2,1.44282615E+0,
761.718750,2.16000000E+2,2.29901825E+2,-9.45899367E-1,
763.671880,2.25000000E+2,2.29753326E+2,-3.16888422E-1,
765.62500,2.22000000E+2,2.29605011E+2,-5.10414898E-1,
767.578130,2.15000000E+2,2.29456879E+2,-9.85950947E-1,
769.531250,2.47000000E+2,2.29308868E+2,1.12565970E+0,
771.484380,2.12000000E+2,2.29161011E+2,-1.17862308E+0,
773.437500,2.23000000E+2,2.29013336E+2,-4.02682781E-1,
775.390630,2.64000000E+2,2.28865814E+2,2.16235971E+0,
777.343750,2.21000000E+2,2.28718445E+2,-5.19198775E-1,
779.296880,2.19000000E+2,2.28571228E+2,-6.46763623E-1,
781.2500,2.29000000E+2,2.28424164E+2,3.80523279E-2,
783.203130,2.28000000E+2,2.28277252E+2,-1.83614753E-2,
785.156250,2.09000000E+2,2.28130493E+2,-1.32328391E+0,
787.109380,2.45000000E+2,2.27983917E+2,1.08711767E+0,
789.062500,2.25000000E+2,2.27837463E+2,-1.89164221E-1,
791.015630,2.17000000E+2,2.27691193E+2,-7.25765467E-1,
792.968750,1.97000000E+2,2.27545044E+2,-2.17624426E+0,
794.921880,2.23000000E+2,2.27399078E+2,-2.94584095E-1,
796.87500,2.24000000E+2,2.27253265E+2,-2.17367947E-1,
798.828130,2.23000000E+2,2.27107605E+2,-2.75065571E-1,
800.781250,2.28000000E+2,2.26962097E+2,6.87367916E-2,
802.734380,2.37000000E+2,2.26816772E+2,6.61471665E-1,
804.687500,2.12000000E+2,2.26671570E+2,-1.00764751E+0,
806.640630,1.88000000E+2,2.26526520E+2,-2.80983520E+0,
808.593750,2.36000000E+2,2.26381653E+2,6.26101077E-1,
810.546880,2.43000000E+2,2.26236908E+2,1.07535279E+0,
812.500,1.99000000E+2,2.26092346E+2,-1.92052543E+0,
814.453130,2.09000000E+2,2.25947906E+2,-1.17231119E+0,
816.406250,2.31000000E+2,2.25803650E+2,3.41894746E-1,
818.359380,1.96000000E+2,2.25659546E+2,-2.11853886E+0,
820.312500,2.13000000E+2,2.25515564E+2,-8.57552290E-1,
822.265630,2.44000000E+2,2.25371765E+2,1.19255054E+0,
824.218750,2.13000000E+2,2.25228119E+2,-8.37856889E-1,
826.171880,2.20000000E+2,2.25084625E+2,-3.42805356E-1,
828.12500,2.28000000E+2,2.24941284E+2,2.02568412E-1,
