Labels,AD1,
601.562500,4.20000000E+1,
603.515630,5.80000000E+1,
605.468750,3.90000000E+1,
607.421880,4.40000000E+1,
609.37500,3.70000000E+1,
611.328130,3.10000000E+1,
613.281250,4.00000000E+1,
615.234380,4.40000000E+1,
617.187500,4.70000000E+1,
619.140630,4.10000000E+1,
621.093750,3.30000000E+1,
623.046880,3.70000000E+1,
625.00,4.10000000E+1,
626.953130,3.10000000E+1,
628.906250,4.30000000E+1,
630.859380,3.40000000E+1,
632.812500,4.40000000E+1,
634.765630,3.40000000E+1,
636.718750,3.90000000E+1,
638.671880,3.90000000E+1,
640.62500,3.40000000E+1,
642.578130,3.60000000E+1,
644.531250,3.90000000E+1,
646.484380,4.30000000E+1,
648.437500,3.70000000E+1,
650.390630,3.50000000E+1,
652.343750,3.50000000E+1,
654.296880,5.70000000E+1,
656.2500,4.10000000E+1,
658.203130,3.70000000E+1,
660.156250,3.80000000E+1,
662.109380,3.80000000E+1,
664.062500,4.40000000E+1,
666.015630,4.50000000E+1,
667.968750,4.50000000E+1,
669.921880,4.20000000E+1,
671.87500,4.70000000E+1,
673.828130,4.60000000E+1,
675.781250,3.00000000E+1,
677.734380,3.90000000E+1,
679.687500,3.40000000E+1,
681.640630,3.90000000E+1,
683.593750,4.40000000E+1,
685.546880,5.30000000E+1,
687.500,3.20000000E+1,
689.453130,4.80000000E+1,
691.406250,3.40000000E+1,
693.359380,4.10000000E+1,
695.312500,4.20000000E+1,
697.265630,3.80000000E+1,
699.218750,3.00000000E+1,
701.171880,4.40000000E+1,
703.12500,3.30000000E+1,
705.078130,3.40000000E+1,
707.031250,3.30000000E+1,
708.984380,4.60000000E+1,
710.937500,3.60000000E+1,
712.890630,4.50000000E+1,
714.843750,4.30000000E+1,
716.796880,3.60000000E+1,
718.7500,3.60000000E+1,
720.703130,3.20000000E+1,
722.656250,3.00000000E+1,
724.609380,3.20000000E+1,
726.562500,3.00000000E+1,
728.515630,4.00000000E+1,
730.468750,4.60000000E+1,
732.421880,3.50000000E+1,
734.37500,4.10000000E+1,
736.328130,3.80000000E+1,
738.281250,4.00000000E+1,
740.234380,3.60000000E+1,
742.187500,3.00000000E+1,
744.140630,4.70000000E+1,
746.093750,4.40000000E+1,
748.046880,2.90000000E+1,
750.00,4.10000000E+1,
751.953130,2.10000000E+1,
753.906250,2.80000000E+1,
755.859380,3.60000000E+1,
757.812500,3.60000000E+1,
759.765630,4.50000000E+1,
761.718750,3.30000000E+1,
763.671880,3.30000000E+1,
765.62500,4.00000000E+1,
767.578130,4.40000000E+1,
769.531250,4.70000000E+1,
771.484380,2.90000000E+1,
773.437500,3.90000000E+1,
775.390630,3.60000000E+1,
777.343750,4.60000000E+1,
779.296880,3.60000000E+1,
781.2500,3.90000000E+1,
783.203130,4.20000000E+1,
785.156250,3.20000000E+1,
787.109380,3.50000000E+1,
789.062500,3.80000000E+1,
791.015630,4.00000000E+1,
792.968750,2.80000000E+1,
794.921880,3.40000000E+1,
796.87500,3.80000000E+1,
798.828130,5.10000000E+1,
800.781250,4.70000000E+1,
802.734380,3.80000000E+1,
804.687500,3.20000000E+1,
806.640630,2.50000000E+1,
808.593750,3.60000000E+1,
810.546880,3.40000000E+1,
812.500,4.40000000E+1,
814.453130,3.10000000E+1,
816.406250,4.30000000E+1,
818.359380,4.30000000E+1,
820.312500,5.10000000E+1,
822.265630,4.30000000E+1,
824.218750,3.40000000E+1,
826.171880,2.70000000E+1,
828.12500,2.80000000E+1,
830.078130,3.10000000E+1,
832.031250,2.90000000E+1,
833.984380,4.00000000E+1,
835.937500,4.10000000E+1,
837.890630,4.40000000E+1,
839.843750,3.70000000E+1,
841.796880,4.40000000E+1,
843.7500,3.00000000E+1,
845.703130,3.20000000E+1,
847.656250,3.40000000E+1,
849.609380,3.20000000E+1,
851.562500,3.00000000E+1,
853.515630,4.00000000E+1,
855.468750,2.50000000E+1,
857.421880,4.00000000E+1,
859.37500,3.60000000E+1,
861.328130,2.50000000E+1,
863.281250,4.60000000E+1,
865.234380,4.10000000E+1,
867.187500,3.10000000E+1,
869.140630,3.90000000E+1,
871.093750,3.10000000E+1,
873.046880,3.30000000E+1,
875.00,2.20000000E+1,
876.953130,3.00000000E+1,
878.906250,3.20000000E+1,
880.859380,4.60000000E+1,
882.812500,3.50000000E+1,
884.765630,3.70000000E+1,
886.718750,3.30000000E+1,
888.671880,3.30000000E+1,
890.62500,3.50000000E+1,
892.578130,3.80000000E+1,
894.531250,3.90000000E+1,
896.484380,3.80000000E+1,
898.437500,2.90000000E+1,
900.390630,4.20000000E+1,
902.343750,3.70000000E+1,
904.296880,4.20000000E+1,
906.2500,3.90000000E+1,
908.203130,3.70000000E+1,
910.156250,2.80000000E+1,
912.109380,2.80000000E+1,
914.062500,3.60000000E+1,
916.015630,3.30000000E+1,
917.968750,3.80000000E+1,
919.921880,3.30000000E+1,
921.87500,4.30000000E+1,
923.828130,3.30000000E+1,
925.781250,2.50000000E+1,
927.734380,4.90000000E+1,
929.687500,4.40000000E+1,
931.640630,3.60000000E+1,
933.593750,2.80000000E+1,
935.546880,3.80000000E+1,
937.500,3.40000000E+1,
939.453130,3.80000000E+1,
941.406250,4.00000000E+1,
943.359380,3.30000000E+1,
945.312500,3.60000000E+1,
947.265630,3.30000000E+1,
949.218750,4.10000000E+1,
951.171880,4.00000000E+1,
953.12500,2.50000000E+1,
955.078130,3.50000000E+1,
957.031250,3.80000000E+1,
958.984380,4.20000000E+1,
960.937500,3.60000000E+1,
962.890630,3.70000000E+1,
964.843750,2.90000000E+1,
966.796880,3.70000000E+1,
968.7500,3.10000000E+1,
970.703130,5.30000000E+1,
972.656250,3.70000000E+1,
974.609380,4.60000000E+1,
976.562500,4.00000000E+1,
978.515630,5.30000000E+1,
980.468750,4.40000000E+1,
982.421880,4.50000000E+1,
984.37500,4.40000000E+1,
986.328130,3.40000000E+1,
988.281250,3.50000000E+1,
990.234380,3.30000000E+1,
992.187500,3.60000000E+1,
994.140630,2.80000000E+1,
996.093750,3.10000000E+1,
998.046880,3.30000000E+1,
1000.00,3.10000000E+1,
1001.953100,3.70000000E+1,
1003.906300,4.20000000E+1,
1005.859400,3.90000000E+1,
1007.812500,3.20000000E+1,
1009.765600,4.30000000E+1,
1011.718800,2.90000000E+1,
1013.671900,4.20000000E+1,
1015.625000,4.40000000E+1,
1017.578100,3.20000000E+1,
1019.531300,3.60000000E+1,
1021.484400,3.50000000E+1,
1023.437500,4.20000000E+1,
1025.390600,3.80000000E+1,
1027.343800,3.30000000E+1,
1029.296900,3.70000000E+1,
1031.25000,4.40000000E+1,
1033.203100,3.50000000E+1,
1035.156300,3.90000000E+1,
1037.109400,3.50000000E+1,
1039.062500,3.60000000E+1,
1041.015600,3.30000000E+1,
1042.968800,3.40000000E+1,
1044.921900,4.10000000E+1,
1046.875000,3.60000000E+1,
1048.828100,3.70000000E+1,
1050.781300,3.10000000E+1,
1052.734400,4.20000000E+1,
1054.687500,3.70000000E+1,
1056.640600,4.30000000E+1,
1058.593800,3.80000000E+1,
1060.546900,3.00000000E+1,
1062.5000,4.30000000E+1,
1064.453100,3.60000000E+1,
1066.406300,3.50000000E+1,
1068.359400,3.50000000E+1,
1070.312500,2.70000000E+1,
1072.265600,2.60000000E+1,
1074.218800,4.60000000E+1,
1076.171900,4.20000000E+1,
1078.125000,3.30000000E+1,
1080.078100,3.70000000E+1,
1082.031300,3.40000000E+1,
1083.984400,2.60000000E+1,
1085.937500,3.20000000E+1,
1087.890600,3.00000000E+1,
1089.843800,3.00000000E+1,
1091.796900,3.60000000E+1,
1093.75000,4.10000000E+1,
1095.703100,3.60000000E+1,
1097.656300,2.80000000E+1,
1099.609400,2.90000000E+1,
1101.562500,4.20000000E+1,
1103.515600,3.20000000E+1,
1105.468800,3.50000000E+1,
1107.421900,3.40000000E+1,
1109.375000,2.40000000E+1,
1111.328100,3.70000000E+1,
1113.281300,4.00000000E+1,
1115.234400,4.30000000E+1,
1117.187500,4.20000000E+1,
1119.140600,3.30000000E+1,
1121.093800,3.50000000E+1,
1123.046900,3.80000000E+1,
1125.000,2.90000000E+1,
1126.953100,3.40000000E+1,
1128.906300,3.50000000E+1,
1130.859400,3.30000000E+1,
1132.812500,4.70000000E+1,
1134.765600,4.10000000E+1,
1136.718800,3.80000000E+1,
1138.671900,3.80000000E+1,
1140.625000,3.60000000E+1,
1142.578100,4.10000000E+1,
1144.531300,2.90000000E+1,
1146.484400,4.00000000E+1,
1148.437500,2.60000000E+1,
1150.390600,2.80000000E+1,
1152.343800,3.00000000E+1,
1154.296900,3.30000000E+1,
1156.25000,4.70000000E+1,
1158.203100,3.90000000E+1,
1160.156300,4.40000000E+1,
1162.109400,2.70000000E+1,
1164.062500,2.90000000E+1,
1166.015600,3.20000000E+1,
1167.968800,3.50000000E+1,
1169.921900,3.50000000E+1,
1171.875000,3.60000000E+1,
1173.828100,3.90000000E+1,
1175.781300,2.80000000E+1,
1177.734400,3.50000000E+1,
1179.687500,4.10000000E+1,
1181.640600,2.30000000E+1,
1183.593800,3.80000000E+1,
1185.546900,3.70000000E+1,
1187.5000,2.10000000E+1,
1189.453100,3.40000000E+1,
1191.406300,3.20000000E+1,
1193.359400,3.90000000E+1,
1195.312500,2.60000000E+1,
1197.265600,2.30000000E+1,
1199.218800,3.50000000E+1,
1201.171900,2.50000000E+1,
1203.125000,2.70000000E+1,
1205.078100,4.70000000E+1,
1207.031300,3.30000000E+1,
1208.984400,3.50000000E+1,
1210.937500,4.80000000E+1,
1212.890600,3.50000000E+1,
1214.843800,2.40000000E+1,
1216.796900,3.80000000E+1,
1218.75000,3.50000000E+1,
1220.703100,4.00000000E+1,
1222.656300,3.50000000E+1,
1224.609400,4.30000000E+1,
1226.562500,2.40000000E+1,
1228.515600,3.10000000E+1,
1230.468800,3.20000000E+1,
1232.421900,4.00000000E+1,
1234.375000,2.60000000E+1,
1236.328100,2.70000000E+1,
1238.281300,3.70000000E+1,
1240.234400,3.80000000E+1,
1242.187500,3.40000000E+1,
1244.140600,4.40000000E+1,
1246.093800,3.20000000E+1,
1248.046900,3.20000000E+1,
1250.00,4.40000000E+1,
1251.953100,3.50000000E+1,
1253.906300,4.10000000E+1,
1255.859400,3.50000000E+1,
1257.812500,4.70000000E+1,
1259.765600,3.90000000E+1,
1261.718800,2.70000000E+1,
1263.671900,3.30000000E+1,
1265.625000,3.40000000E+1,
1267.578100,2.40000000E+1,
1269.531300,3.30000000E+1,
1271.484400,3.60000000E+1,
1273.437500,2.70000000E+1,
1275.390600,2.50000000E+1,
1277.343800,3.20000000E+1,
1279.296900,3.30000000E+1,
1281.25000,3.80000000E+1,
1283.203100,3.10000000E+1,
1285.156300,4.50000000E+1,
1287.109400,3.70000000E+1,
1289.062500,3.40000000E+1,
1291.015600,3.70000000E+1,
1292.968800,2.70000000E+1,
1294.921900,3.60000000E+1,
1296.875000,3.40000000E+1,
1298.828100,3.60000000E+1,
1300.781300,3.60000000E+1,
1302.734400,3.00000000E+1,
1304.687500,3.40000000E+1,
1306.640600,4.10000000E+1,
1308.593800,3.70000000E+1,
1310.546900,3.30000000E+1,
1312.5000,3.10000000E+1,
1314.453100,3.30000000E+1,
1316.406300,3.20000000E+1,
1318.359400,3.40000000E+1,
1320.312500,3.30000000E+1,
1322.265600,2.40000000E+1,
1324.218800,3.40000000E+1,
1326.171900,3.90000000E+1,
1328.125000,2.60000000E+1,
1330.078100,4.00000000E+1,
1332.031300,4.10000000E+1,
1333.984400,3.40000000E+1,
1335.937500,4.00000000E+1,
1337.890600,3.30000000E+1,
1339.843800,2.90000000E+1,
1341.796900,3.10000000E+1,
1343.75000,3.60000000E+1,
1345.703100,2.60000000E+1,
1347.656300,2.50000000E+1,
1349.609400,3.50000000E+1,
1351.562500,3.90000000E+1,
1353.515600,2.50000000E+1,
1355.468800,3.20000000E+1,
1357.421900,3.80000000E+1,
1359.375000,3.40000000E+1,
1361.328100,2.80000000E+1,
1363.281300,2.10000000E+1,
1365.234400,3.90000000E+1,
1367.187500,2.70000000E+1,
1369.140600,4.00000000E+1,
1371.093800,3.40000000E+1,
1373.046900,2.40000000E+1,
1375.000,2.80000000E+1,
1376.953100,2.90000000E+1,
1378.906300,4.50000000E+1,
1380.859400,3.50000000E+1,
1382.812500,3.00000000E+1,
1384.765600,3.30000000E+1,
1386.718800,2.30000000E+1,
1388.671900,3.20000000E+1,
1390.625000,2.80000000E+1,
1392.578100,2.90000000E+1,
1394.531300,3.50000000E+1,
1396.484400,3.00000000E+1,
1398.437500,4.00000000E+1,
1400.390600,3.00000000E+1,
1402.343800,3.90000000E+1,
1404.296900,3.60000000E+1,
1406.25000,2.60000000E+1,
1408.203100,3.20000000E+1,
1410.156300,2.70000000E+1,
1412.109400,2.60000000E+1,
1414.062500,4.20000000E+1,
1416.015600,5.00000000E+1,
1417.968800,3.90000000E+1,
1419.921900,3.30000000E+1,
1421.875000,3.50000000E+1,
1423.828100,4.00000000E+1,
1425.781300,3.30000000E+1,
1427.734400,3.20000000E+1,
1429.687500,3.90000000E+1,
1431.640600,3.10000000E+1,
1433.593800,2.90000000E+1,
1435.546900,3.90000000E+1,
1437.5000,3.70000000E+1,
1439.453100,3.60000000E+1,
1441.406300,3.30000000E+1,
1443.359400,2.80000000E+1,
1445.312500,3.10000000E+1,
1447.265600,2.40000000E+1,
1449.218800,3.60000000E+1,
1451.171900,3.80000000E+1,
1453.125000,2.20000000E+1,
1455.078100,2.80000000E+1,
1457.031300,2.90000000E+1,
1458.984400,3.50000000E+1,
1460.937500,3.20000000E+1,
1462.890600,3.60000000E+1,
1464.843800,3.20000000E+1,
1466.796900,3.60000000E+1,
1468.75000,3.00000000E+1,
1470.703100,3.60000000E+1,
1472.656300,2.00000000E+1,
1474.609400,2.30000000E+1,
1476.562500,3.00000000E+1,
1478.515600,3.30000000E+1,
1480.468800,2.90000000E+1,
1482.421900,3.80000000E+1,
1484.375000,2.90000000E+1,
1486.328100,3.30000000E+1,
1488.281300,3.30000000E+1,
1490.234400,2.70000000E+1,
1492.187500,3.70000000E+1,
1494.140600,3.60000000E+1,
1496.093800,3.50000000E+1,
1498.046900,3.60000000E+1,
1500.00,3.20000000E+1,
1501.953100,3.90000000E+1,
1503.906300,2.80000000E+1,
1505.859400,4.10000000E+1,
1507.812500,3.40000000E+1,
1509.765600,2.80000000E+1,
1511.718800,2.90000000E+1,
1513.671900,3.20000000E+1,
1515.625000,3.20000000E+1,
1517.578100,3.10000000E+1,
1519.531300,2.10000000E+1,
1521.484400,2.10000000E+1,
1523.437500,4.30000000E+1,
1525.390600,3.60000000E+1,
1527.343800,2.50000000E+1,
1529.296900,2.80000000E+1,
1531.25000,3.10000000E+1,
1533.203100,3.70000000E+1,
1535.156300,4.40000000E+1,
1537.109400,3.40000000E+1,
1539.062500,2.00000000E+1,
1541.015600,3.10000000E+1,
1542.968800,3.10000000E+1,
1544.921900,2.30000000E+1,
1546.875000,2.60000000E+1,
1548.828100,3.00000000E+1,
1550.781300,2.90000000E+1,
1552.734400,2.40000000E+1,
1554.687500,2.80000000E+1,
1556.640600,2.90000000E+1,
1558.593800,3.20000000E+1,
1560.546900,3.00000000E+1,
1562.5000,3.30000000E+1,
1564.453100,3.00000000E+1,
1566.406300,2.90000000E+1,
1568.359400,3.90000000E+1,
1570.312500,3.00000000E+1,
1572.265600,3.30000000E+1,
1574.218800,3.10000000E+1,
1576.171900,3.50000000E+1,
1578.125000,2.80000000E+1,
1580.078100,3.40000000E+1,
1582.031300,3.90000000E+1,
1583.984400,3.60000000E+1,
1585.937500,3.60000000E+1,
1587.890600,3.20000000E+1,
1589.843800,2.70000000E+1,
1591.796900,3.30000000E+1,
1593.75000,2.90000000E+1,
1595.703100,2.40000000E+1,
1597.656300,3.00000000E+1,
1599.609400,2.00000000E+1,
1601.562500,4.10000000E+1,
1603.515600,2.20000000E+1,
1605.468800,3.30000000E+1,
1607.421900,2.80000000E+1,
1609.375000,4.20000000E+1,
1611.328100,3.60000000E+1,
1613.281300,3.50000000E+1,
1615.234400,2.40000000E+1,
1617.187500,2.90000000E+1,
1619.140600,2.60000000E+1,
1621.093800,3.60000000E+1,
1623.046900,2.70000000E+1,
1625.000,3.40000000E+1,
1626.953100,3.30000000E+1,
1628.906300,2.20000000E+1,
1630.859400,2.80000000E+1,
1632.812500,3.00000000E+1,
1634.765600,3.20000000E+1,
1636.718800,3.00000000E+1,
1638.671900,3.70000000E+1,
1640.625000,3.60000000E+1,
1642.578100,3.10000000E+1,
1644.531300,2.80000000E+1,
1646.484400,3.20000000E+1,
1648.437500,3.20000000E+1,
1650.390600,3.00000000E+1,
1652.343800,3.20000000E+1,
1654.296900,4.10000000E+1,
1656.25000,2.00000000E+1,
1658.203100,3.00000000E+1,
1660.156300,3.00000000E+1,
1662.109400,3.20000000E+1,
1664.062500,3.50000000E+1,
1666.015600,3.30000000E+1,
1667.968800,3.10000000E+1,
1669.921900,2.70000000E+1,
1671.875000,3.10000000E+1,
1673.828100,4.40000000E+1,
1675.781300,2.70000000E+1,
1677.734400,3.80000000E+1,
1679.687500,2.90000000E+1,
1681.640600,3.20000000E+1,
1683.593800,2.90000000E+1,
1685.546900,3.40000000E+1,
1687.5000,2.50000000E+1,
1689.453100,2.90000000E+1,
1691.406300,2.80000000E+1,
1693.359400,3.70000000E+1,
1695.312500,3.10000000E+1,
1697.265600,2.90000000E+1,
1699.218800,2.50000000E+1,
1701.171900,2.60000000E+1,
1703.125000,1.90000000E+1,
1705.078100,4.00000000E+1,
1707.031300,2.70000000E+1,
1708.984400,3.70000000E+1,
1710.937500,2.60000000E+1,
1712.890600,2.10000000E+1,
1714.843800,2.70000000E+1,
1716.796900,3.30000000E+1,
1718.75000,3.50000000E+1,
1720.703100,3.40000000E+1,
1722.656300,3.00000000E+1,
1724.609400,2.80000000E+1,
1726.562500,3.10000000E+1,
1728.515600,3.10000000E+1,
1730.468800,3.40000000E+1,
1732.421900,2.70000000E+1,
1734.375000,2.90000000E+1,
1736.328100,2.70000000E+1,
1738.281300,2.40000000E+1,
1740.234400,2.70000000E+1,
1742.187500,3.00000000E+1,
1744.140600,2.90000000E+1,
1746.093800,2.00000000E+1,
1748.046900,4.00000000E+1,
1750.00,3.40000000E+1,
1751.953100,2.50000000E+1,
1753.906300,3.30000000E+1,
1755.859400,3.20000000E+1,
1757.812500,2.50000000E+1,
