Device Id	Operator	Recipe
A4-1_ITO+SnO2+PVSK+C6Br+Spiro+Carbon (Air Quench)  2024-04-18 20-16-15	Unknown	Jacob PVSKT _ 0.077cm^2 (nature recipe).IV

Sample Area	Irradiance	Pre sweep delay	Bias Direction	Max Reverse Bias	Max Forward Bias	Num Sweep Points	Dwell Time	Current Limit	PVIV 10A I-AMP	Average	Dark Current	Rshunt V-Lo	Rshunt V-Hi
0.077170	1.0000	0.5000	0	-0.1000	1.2000	101	10	130	0	1	0	-0.6000	-0.1000

Voc V	Isc A	Jsc mA/cm2	Imax A	Vmax V	Pmax mW	Fill Factor	Efficiency	R at Voc	R at Isc	Power W	RShunt ohms	Cell Temp start	Cell Temp end	Exposure	Time	Date
0.97458378	0.00144446	18.71785669	0.00091129	0.55093554	0.50205978	35.6641	6.5059	320.024460	2767.915	0.00090232	NaN	NaN	NaN	8.500	19:38:26	05/06/2024

Vmeas	Imeas
1.20000000	-0.00081305
1.18700000	-0.00077807
1.17400000	-0.00073310
1.16100000	-0.00068372
1.14800000	-0.00063220
1.13500000	-0.00057961
1.12200000	-0.00052705
1.10900000	-0.00047461
1.09600000	-0.00042313
1.08300000	-0.00037220
1.07000000	-0.00032194
1.05700000	-0.00027278
1.04400000	-0.00022454
1.03100000	-0.00017772
1.01800000	-0.00013209
1.00500000	-0.00008595
0.99200000	-0.00004417
0.97900000	-0.00000225
0.96600000	0.00003807
0.95300000	0.00007696
0.94000000	0.00011315
0.92700000	0.00015047
0.91400000	0.00018618
0.90100000	0.00022054
0.88800000	0.00025355
0.87500000	0.00028561
0.86200000	0.00031668
0.84900000	0.00034649
0.83600000	0.00037561
0.82300000	0.00040433
0.81000000	0.00043248
0.79700000	0.00045985
0.78400000	0.00048634
0.77100000	0.00051249
0.75800000	0.00053855
0.74500000	0.00056402
0.73200000	0.00058971
0.71900000	0.00061428
0.70600000	0.00063874
0.69300000	0.00066282
0.68000000	0.00068708
0.66700000	0.00071088
0.65400000	0.00073370
0.64100000	0.00075727
0.62800000	0.00078029
0.61500000	0.00080287
0.60200000	0.00082531
0.58900000	0.00084780
0.57600000	0.00087001
0.56300000	0.00089235
0.55000000	0.00091278
0.53700000	0.00093407
0.52400000	0.00095407
0.51100000	0.00097576
0.49800000	0.00099561
0.48500000	0.00101613
0.47200000	0.00103647
0.45900000	0.00105019
0.44600000	0.00107637
0.43300000	0.00108802
0.42000000	0.00110595
0.40700000	0.00112396
0.39400000	0.00114171
0.38100000	0.00115912
0.36800000	0.00117621
0.35500000	0.00119331
0.34200000	0.00120997
0.32900000	0.00122527
0.31600000	0.00123948
0.30300000	0.00125417
0.29000000	0.00126820
0.27700000	0.00128194
0.26400000	0.00129471
0.25100000	0.00130662
0.23800000	0.00131882
0.22500000	0.00133001
0.21200000	0.00134065
0.19900000	0.00135132
0.18600000	0.00136099
0.17300000	0.00137074
0.16000000	0.00137828
0.14700000	0.00138660
0.13400000	0.00139438
0.12100000	0.00140116
0.10800000	0.00140764
0.09500000	0.00141382
0.08200000	0.00141979
0.06900000	0.00142522
0.05600000	0.00143022
0.04300000	0.00143464
0.03000000	0.00143920
0.01700000	0.00144364
0.00400000	0.00144699
-0.00900000	0.00145139
-0.02200000	0.00145440
-0.03500000	0.00145749
-0.04800000	0.00146075
-0.06100000	0.00146372
-0.07400000	0.00146695
-0.08700000	0.00146902
-0.10000000	0.00147192
