Device Id	Operator	Recipe
A1-5_ITO+SnO2+PVSK+C6Br+Spiro+Carbon (Air Quench)  2024-04-18 20-16-15	Unknown	Jacob PVSKT _ 0.077cm^2 (nature recipe).IV

Sample Area	Irradiance	Pre sweep delay	Bias Direction	Max Reverse Bias	Max Forward Bias	Num Sweep Points	Dwell Time	Current Limit	PVIV 10A I-AMP	Average	Dark Current	Rshunt V-Lo	Rshunt V-Hi
0.077170	1.0000	0.5000	0	-0.1000	1.2000	101	10	130	0	1	0	-0.6000	-0.1000

Voc V	Isc A	Jsc mA/cm2	Imax A	Vmax V	Pmax mW	Fill Factor	Efficiency	R at Voc	R at Isc	Power W	RShunt ohms	Cell Temp start	Cell Temp end	Exposure	Time	Date
0.62801117	0.00134087	17.37547781	0.00072776	0.33975340	0.24725986	29.3630	3.2041	391.628863	731.976	0.00046756	NaN	NaN	NaN	8.562	19:24:55	05/06/2024

Vmeas	Imeas
1.20000000	-0.00166941
1.18700000	-0.00156038
1.17400000	-0.00148944
1.16100000	-0.00144410
1.14800000	-0.00139896
1.13500000	-0.00133746
1.12200000	-0.00130085
1.10900000	-0.00126845
1.09600000	-0.00117788
1.08300000	-0.00108660
1.07000000	-0.00119848
1.05700000	-0.00121152
1.04400000	-0.00117614
1.03100000	-0.00115028
1.01800000	-0.00111487
1.00500000	-0.00109012
0.99200000	-0.00104301
0.97900000	-0.00100337
0.96600000	-0.00097071
0.95300000	-0.00093223
0.94000000	-0.00089905
0.92700000	-0.00086022
0.91400000	-0.00082375
0.90100000	-0.00078180
0.88800000	-0.00074448
0.87500000	-0.00071040
0.86200000	-0.00066813
0.84900000	-0.00062841
0.83600000	-0.00059108
0.82300000	-0.00054866
0.81000000	-0.00051386
0.79700000	-0.00046855
0.78400000	-0.00043192
0.77100000	-0.00039144
0.75800000	-0.00035743
0.74500000	-0.00031198
0.73200000	-0.00027061
0.71900000	-0.00023190
0.70600000	-0.00019288
0.69300000	-0.00015087
0.68000000	-0.00011331
0.66700000	-0.00009073
0.65400000	-0.00004764
0.64100000	-0.00006455
0.62800000	-0.00002103
0.61500000	0.00002520
0.60200000	0.00007151
0.58900000	0.00010458
0.57600000	0.00012931
0.56300000	0.00017292
0.55000000	0.00021114
0.53700000	0.00024957
0.52400000	0.00028169
0.51100000	0.00031444
0.49800000	0.00034745
0.48500000	0.00038362
0.47200000	0.00041688
0.45900000	0.00045089
0.44600000	0.00048285
0.43300000	0.00051507
0.42000000	0.00054543
0.40700000	0.00057606
0.39400000	0.00060774
0.38100000	0.00063898
0.36800000	0.00066619
0.35500000	0.00069417
0.34200000	0.00072322
0.32900000	0.00075146
0.31600000	0.00077792
0.30300000	0.00080611
0.29000000	0.00083435
0.27700000	0.00086026
0.26400000	0.00088745
0.25100000	0.00091253
0.23800000	0.00093773
0.22500000	0.00096347
0.21200000	0.00098778
0.19900000	0.00101462
0.18600000	0.00104569
0.17300000	0.00105820
0.16000000	0.00108086
0.14700000	0.00110486
0.13400000	0.00112858
0.12100000	0.00115076
0.10800000	0.00117266
0.09500000	0.00119515
0.08200000	0.00121665
0.06900000	0.00123855
0.05600000	0.00125938
0.04300000	0.00127946
0.03000000	0.00129907
0.01700000	0.00131802
0.00400000	0.00133795
-0.00900000	0.00135495
-0.02200000	0.00137217
-0.03500000	0.00138967
-0.04800000	0.00140553
-0.06100000	0.00142164
-0.07400000	0.00143629
-0.08700000	0.00145103
-0.10000000	0.00146469
