Device Id	Operator	Recipe
A1-5-E_ITO+SnO2+PVSK+C6Br+Spiro+Carbon (Air quench)	Unknown	Jacob PVSKT _ 0.077cm^2 (nature recipe).IV

Sample Area	Irradiance	Pre sweep delay	Bias Direction	Max Reverse Bias	Max Forward Bias	Num Sweep Points	Dwell Time	Current Limit	PVIV 10A I-AMP	Average	Dark Current	Rshunt V-Lo	Rshunt V-Hi
0.077170	1.0000	0.5000	1	-0.1000	1.2000	101	10	130	0	1	0	-0.6000	-0.1000

Voc V	Isc A	Jsc mA/cm2	Imax A	Vmax V	Pmax mW	Fill Factor	Efficiency	R at Voc	R at Isc	Power W	RShunt ohms	Cell Temp start	Cell Temp end	Exposure	Time	Date
1.11387987	0.00182653	23.66895207	0.00162530	0.88079391	1.43155210	70.3625	18.5506	80.285226	30097.195	0.00182135	NaN	NaN	NaN	8.359	14:49:59	05/15/2024

Vmeas	Imeas
-0.10000000	0.00182863
-0.08700000	0.00182789
-0.07400000	0.00182779
-0.06100000	0.00182778
-0.04800000	0.00182763
-0.03500000	0.00182766
-0.02200000	0.00182719
-0.00900000	0.00182746
0.00400000	0.00182711
0.01700000	0.00182648
0.03000000	0.00182592
0.04300000	0.00182529
0.05600000	0.00182496
0.06900000	0.00182465
0.08200000	0.00182474
0.09500000	0.00182414
0.10800000	0.00182431
0.12100000	0.00182303
0.13400000	0.00182233
0.14700000	0.00182191
0.16000000	0.00182154
0.17300000	0.00182111
0.18600000	0.00182094
0.19900000	0.00182052
0.21200000	0.00182013
0.22500000	0.00181951
0.23800000	0.00181848
0.25100000	0.00181794
0.26400000	0.00181786
0.27700000	0.00181708
0.29000000	0.00181627
0.30300000	0.00181534
0.31600000	0.00181506
0.32900000	0.00181404
0.34200000	0.00181345
0.35500000	0.00181282
0.36800000	0.00181225
0.38100000	0.00181135
0.39400000	0.00181045
0.40700000	0.00180953
0.42000000	0.00180808
0.43300000	0.00180706
0.44600000	0.00180650
0.45900000	0.00180570
0.47200000	0.00180488
0.48500000	0.00180354
0.49800000	0.00180194
0.51100000	0.00180047
0.52400000	0.00179978
0.53700000	0.00179860
0.55000000	0.00179677
0.56300000	0.00179545
0.57600000	0.00179305
0.58900000	0.00179169
0.60200000	0.00178959
0.61500000	0.00178715
0.62800000	0.00178506
0.64100000	0.00178264
0.65400000	0.00178015
0.66700000	0.00177707
0.68000000	0.00177287
0.69300000	0.00176993
0.70600000	0.00176561
0.71900000	0.00176210
0.73200000	0.00175714
0.74500000	0.00175123
0.75800000	0.00174591
0.77100000	0.00173942
0.78400000	0.00173183
0.79700000	0.00172306
0.81000000	0.00171333
0.82300000	0.00170236
0.83600000	0.00168894
0.84900000	0.00167387
0.86200000	0.00165698
0.87500000	0.00163590
0.88800000	0.00161109
0.90100000	0.00158290
0.91400000	0.00154985
0.92700000	0.00151107
0.94000000	0.00146590
0.95300000	0.00141442
0.96600000	0.00135332
0.97900000	0.00128294
0.99200000	0.00120558
1.00500000	0.00111649
1.01800000	0.00101754
1.03100000	0.00093846
1.04400000	0.00081490
1.05700000	0.00068073
1.07000000	0.00053569
1.08300000	0.00038162
1.09600000	0.00021785
1.10900000	0.00006962
1.12200000	-0.00010500
1.13500000	-0.00026320
1.14800000	-0.00046294
1.16100000	-0.00066893
1.17400000	-0.00088086
1.18700000	-0.00106963
1.20000000	-0.00129529
