Device Id	Operator	Recipe
A1-6-A_ITO+SnO2+PVSK+C6Br+Spiro+Carbon (Air quench)	Unknown	Jacob PVSKT _ 0.077cm^2 (nature recipe).IV

Sample Area	Irradiance	Pre sweep delay	Bias Direction	Max Reverse Bias	Max Forward Bias	Num Sweep Points	Dwell Time	Current Limit	PVIV 10A I-AMP	Average	Dark Current	Rshunt V-Lo	Rshunt V-Hi
0.077170	1.0000	0.5000	1	-0.1000	1.2000	101	10	130	0	1	0	-0.6000	-0.1000

Voc V	Isc A	Jsc mA/cm2	Imax A	Vmax V	Pmax mW	Fill Factor	Efficiency	R at Voc	R at Isc	Power W	RShunt ohms	Cell Temp start	Cell Temp end	Exposure	Time	Date
1.07768802	0.00091767	11.89160158	0.00062789	0.74071515	0.46509093	47.0279	6.0268	279.351816	4541.434	0.00072928	NaN	NaN	NaN	8.359	14:57:12	05/15/2024

Vmeas	Imeas
-0.10000000	0.00093925
-0.08700000	0.00093607
-0.07400000	0.00093294
-0.06100000	0.00093004
-0.04800000	0.00092736
-0.03500000	0.00092456
-0.02200000	0.00092200
-0.00900000	0.00091945
0.00400000	0.00091850
0.01700000	0.00091423
0.03000000	0.00091155
0.04300000	0.00090887
0.05600000	0.00090612
0.06900000	0.00090328
0.08200000	0.00090064
0.09500000	0.00089795
0.10800000	0.00089482
0.12100000	0.00089203
0.13400000	0.00088907
0.14700000	0.00088585
0.16000000	0.00088275
0.17300000	0.00087970
0.18600000	0.00087673
0.19900000	0.00087343
0.21200000	0.00087003
0.22500000	0.00086674
0.23800000	0.00086307
0.25100000	0.00085969
0.26400000	0.00085619
0.27700000	0.00085252
0.29000000	0.00084853
0.30300000	0.00084492
0.31600000	0.00084111
0.32900000	0.00083691
0.34200000	0.00083281
0.35500000	0.00082857
0.36800000	0.00082430
0.38100000	0.00081982
0.39400000	0.00081530
0.40700000	0.00081051
0.42000000	0.00080579
0.43300000	0.00080094
0.44600000	0.00079599
0.45900000	0.00079081
0.47200000	0.00078543
0.48500000	0.00077989
0.49800000	0.00077430
0.51100000	0.00076869
0.52400000	0.00076275
0.53700000	0.00075646
0.55000000	0.00075019
0.56300000	0.00074376
0.57600000	0.00073701
0.58900000	0.00073017
0.60200000	0.00072300
0.61500000	0.00071548
0.62800000	0.00070783
0.64100000	0.00069999
0.65400000	0.00069185
0.66700000	0.00068328
0.68000000	0.00067433
0.69300000	0.00066509
0.70600000	0.00065564
0.71900000	0.00064567
0.73200000	0.00063529
0.74500000	0.00062422
0.75800000	0.00061271
0.77100000	0.00060068
0.78400000	0.00058805
0.79700000	0.00057474
0.81000000	0.00056090
0.82300000	0.00054607
0.83600000	0.00053031
0.84900000	0.00051383
0.86200000	0.00049627
0.87500000	0.00047777
0.88800000	0.00045822
0.90100000	0.00043750
0.91400000	0.00041547
0.92700000	0.00039225
0.94000000	0.00036770
0.95300000	0.00034161
0.96600000	0.00031415
0.97900000	0.00028509
0.99200000	0.00025461
1.00500000	0.00022261
1.01800000	0.00018883
1.03100000	0.00015355
1.04400000	0.00011658
1.05700000	0.00007853
1.07000000	0.00003842
1.08300000	-0.00000351
1.09600000	-0.00006632
1.10900000	-0.00011806
1.12200000	-0.00016517
1.13500000	-0.00021470
1.14800000	-0.00026579
1.16100000	-0.00031851
1.17400000	-0.00037292
1.18700000	-0.00042899
1.20000000	-0.00048665
