Device Id	Operator	Recipe
A1-6-D_ITO+SnO2+PVSK+C6Br+Spiro+Carbon (Air quench)	Unknown	Jacob PVSKT _ 0.077cm^2 (nature recipe).IV

Sample Area	Irradiance	Pre sweep delay	Bias Direction	Max Reverse Bias	Max Forward Bias	Num Sweep Points	Dwell Time	Current Limit	PVIV 10A I-AMP	Average	Dark Current	Rshunt V-Lo	Rshunt V-Hi
0.077170	1.0000	0.5000	1	-0.1000	1.2000	101	10	130	0	1	0	-0.6000	-0.1000

Voc V	Isc A	Jsc mA/cm2	Imax A	Vmax V	Pmax mW	Fill Factor	Efficiency	R at Voc	R at Isc	Power W	RShunt ohms	Cell Temp start	Cell Temp end	Exposure	Time	Date
0.86907878	0.00157078	20.35484815	0.00096009	0.50586193	0.48567388	35.5770	6.2936	293.195165	1249.475	0.00085255	NaN	NaN	NaN	8.375	15:00:00	05/15/2024

Vmeas	Imeas
-0.10000000	0.00164931
-0.08700000	0.00163863
-0.07400000	0.00162831
-0.06100000	0.00161831
-0.04800000	0.00160845
-0.03500000	0.00159872
-0.02200000	0.00158920
-0.00900000	0.00157966
0.00400000	0.00157102
0.01700000	0.00156091
0.03000000	0.00154978
0.04300000	0.00153956
0.05600000	0.00152731
0.06900000	0.00151506
0.08200000	0.00150324
0.09500000	0.00148943
0.10800000	0.00147523
0.12100000	0.00146196
0.13400000	0.00144680
0.14700000	0.00143201
0.16000000	0.00141936
0.17300000	0.00140533
0.18600000	0.00139099
0.19900000	0.00137890
0.21200000	0.00136711
0.22500000	0.00135102
0.23800000	0.00133733
0.25100000	0.00132149
0.26400000	0.00130752
0.27700000	0.00129273
0.29000000	0.00127881
0.30300000	0.00126342
0.31600000	0.00124419
0.32900000	0.00123077
0.34200000	0.00121525
0.35500000	0.00119545
0.36800000	0.00117650
0.38100000	0.00116117
0.39400000	0.00113793
0.40700000	0.00111943
0.42000000	0.00109983
0.43300000	0.00108352
0.44600000	0.00105875
0.45900000	0.00103524
0.47200000	0.00101586
0.48500000	0.00100511
0.49800000	0.00096984
0.51100000	0.00095850
0.52400000	0.00092290
0.53700000	0.00089162
0.55000000	0.00086578
0.56300000	0.00083922
0.57600000	0.00081380
0.58900000	0.00078245
0.60200000	0.00075482
0.61500000	0.00072027
0.62800000	0.00069913
0.64100000	0.00067259
0.65400000	0.00064785
0.66700000	0.00062227
0.68000000	0.00059036
0.69300000	0.00056622
0.70600000	0.00052449
0.71900000	0.00048537
0.73200000	0.00044440
0.74500000	0.00041066
0.75800000	0.00035888
0.77100000	0.00031419
0.78400000	0.00027848
0.79700000	0.00024161
0.81000000	0.00019375
0.82300000	0.00016125
0.83600000	0.00010333
0.84900000	0.00006573
0.86200000	0.00002222
0.87500000	-0.00001492
0.88800000	-0.00005690
0.90100000	-0.00006554
0.91400000	-0.00013075
0.92700000	-0.00019968
0.94000000	-0.00028471
0.95300000	-0.00037006
0.96600000	-0.00044179
0.97900000	-0.00051061
0.99200000	-0.00056199
1.00500000	-0.00062806
1.01800000	-0.00071037
1.03100000	-0.00079338
1.04400000	-0.00086815
1.05700000	-0.00093996
1.07000000	-0.00102907
1.08300000	-0.00109203
1.09600000	-0.00118103
1.10900000	-0.00126905
1.12200000	-0.00135724
1.13500000	-0.00145854
1.14800000	-0.00155310
1.16100000	-0.00164159
1.17400000	-0.00173520
1.18700000	-0.00184855
1.20000000	-0.00195308
